DATE,XUDLGPD
15 Jul 1999,253.3
16 Jul 1999,255.65
19 Jul 1999,253.95
20 Jul 1999,252.8
21 Jul 1999,254.5
22 Jul 1999,253.95
23 Jul 1999,255.3
26 Jul 1999,253.5
27 Jul 1999,254.6
28 Jul 1999,254.1
29 Jul 1999,253.9
30 Jul 1999,255.6
02 Aug 1999,255.35
03 Aug 1999,256
04 Aug 1999,255.85
05 Aug 1999,256
06 Aug 1999,255.75
09 Aug 1999,256.5
10 Aug 1999,256.5
11 Aug 1999,257.75
12 Aug 1999,260.3
13 Aug 1999,260.45
16 Aug 1999,259
17 Aug 1999,259.65
18 Aug 1999,261.3
19 Aug 1999,258
20 Aug 1999,258.25
23 Aug 1999,255.9
24 Aug 1999,253.4
25 Aug 1999,252.85
26 Aug 1999,253.15
27 Aug 1999,253.8
31 Aug 1999,254.8
01 Sep 1999,254.7
02 Sep 1999,254.2
03 Sep 1999,254.4
06 Sep 1999,254.6
07 Sep 1999,255.6
08 Sep 1999,256.15
09 Sep 1999,256.9
10 Sep 1999,256
13 Sep 1999,256.3
14 Sep 1999,256.75
15 Sep 1999,257.15
16 Sep 1999,255.9
17 Sep 1999,255.1
20 Sep 1999,255.4
21 Sep 1999,258.85
22 Sep 1999,263.4
23 Sep 1999,264.35
24 Sep 1999,270
27 Sep 1999,281.1
28 Sep 1999,301.5
29 Sep 1999,307
30 Sep 1999,299
01 Oct 1999,307.5
04 Oct 1999,312.75
05 Oct 1999,325.5
06 Oct 1999,318.25
07 Oct 1999,323.5
08 Oct 1999,323.25
11 Oct 1999,317.75
12 Oct 1999,320.25
13 Oct 1999,321.75
14 Oct 1999,321
15 Oct 1999,315.75
18 Oct 1999,311.75
19 Oct 1999,309.5
20 Oct 1999,307
21 Oct 1999,302.85
22 Oct 1999,302.4
25 Oct 1999,302
26 Oct 1999,296.4
27 Oct 1999,290.6
28 Oct 1999,296.25
29 Oct 1999,299.1
01 Nov 1999,291.35
02 Nov 1999,290.75
03 Nov 1999,291
04 Nov 1999,290.6
05 Nov 1999,289.7
08 Nov 1999,288.25
09 Nov 1999,290.75
10 Nov 1999,295.75
11 Nov 1999,296
12 Nov 1999,291.25
15 Nov 1999,290.9
16 Nov 1999,294.25
17 Nov 1999,293.65
18 Nov 1999,293.6
19 Nov 1999,293.75
22 Nov 1999,294.9
23 Nov 1999,297.25
24 Nov 1999,297.5
25 Nov 1999,298.4
26 Nov 1999,296.85
29 Nov 1999,292.25
30 Nov 1999,291.35
01 Dec 1999,289.15
02 Dec 1999,286
03 Dec 1999,282.75
06 Dec 1999,276.1
07 Dec 1999,279.25
08 Dec 1999,280.95
09 Dec 1999,279
10 Dec 1999,280.65
13 Dec 1999,279.5
14 Dec 1999,279.25
15 Dec 1999,280.05
16 Dec 1999,280.3
17 Dec 1999,284.15
20 Dec 1999,284.25
21 Dec 1999,282.75
22 Dec 1999,285.75
23 Dec 1999,287.3
24 Dec 1999,287.8
29 Dec 1999,290.9
30 Dec 1999,290.25
04 Jan 2000,281.5
05 Jan 2000,280.45
06 Jan 2000,279.4
07 Jan 2000,282.1
10 Jan 2000,281.6
11 Jan 2000,282.25
12 Jan 2000,282.25
13 Jan 2000,282.1
14 Jan 2000,283.3
17 Jan 2000,285.35
18 Jan 2000,285.8
19 Jan 2000,287.65
20 Jan 2000,288.1
21 Jan 2000,287.75
24 Jan 2000,287.2
25 Jan 2000,288
26 Jan 2000,285.9
27 Jan 2000,285.55
28 Jan 2000,286.75
31 Jan 2000,283.3
01 Feb 2000,283
02 Feb 2000,285.6
03 Feb 2000,285.05
04 Feb 2000,293.65
07 Feb 2000,312.7
08 Feb 2000,296.25
09 Feb 2000,308.6
10 Feb 2000,309
11 Feb 2000,311.5
14 Feb 2000,308.35
15 Feb 2000,304.25
16 Feb 2000,302.5
17 Feb 2000,304.75
18 Feb 2000,303.55
21 Feb 2000,305.25
22 Feb 2000,302.25
23 Feb 2000,302
24 Feb 2000,298.75
25 Feb 2000,294
28 Feb 2000,292.5
29 Feb 2000,293.65
01 Mar 2000,292.9
02 Mar 2000,289.9
03 Mar 2000,288.5
06 Mar 2000,288.8
07 Mar 2000,289.75
08 Mar 2000,291.2
09 Mar 2000,290.5
10 Mar 2000,290.25
13 Mar 2000,290.65
14 Mar 2000,288.75
15 Mar 2000,289.15
16 Mar 2000,287.35
17 Mar 2000,283.9
20 Mar 2000,285.75
21 Mar 2000,285.15
22 Mar 2000,287.8
23 Mar 2000,284.75
24 Mar 2000,284.85
27 Mar 2000,284.15
28 Mar 2000,280.65
29 Mar 2000,279.75
30 Mar 2000,275.75
31 Mar 2000,276.75
03 Apr 2000,277.5
04 Apr 2000,276.85
05 Apr 2000,281.3
06 Apr 2000,279.35
07 Apr 2000,280.15
10 Apr 2000,282.25
11 Apr 2000,282.5
12 Apr 2000,280.4
13 Apr 2000,281.4
14 Apr 2000,282
17 Apr 2000,281.75
18 Apr 2000,281.1
19 Apr 2000,281.35
20 Apr 2000,279.85
25 Apr 2000,279.5
26 Apr 2000,276.2
27 Apr 2000,276
28 Apr 2000,275.05
02 May 2000,275.45
03 May 2000,275.6
04 May 2000,280
05 May 2000,280.75
08 May 2000,277.9
09 May 2000,276.3
10 May 2000,277.6
11 May 2000,276.75
12 May 2000,276.65
15 May 2000,275.05
16 May 2000,276
17 May 2000,273.1
18 May 2000,272.8
19 May 2000,273.15
22 May 2000,274
23 May 2000,274.05
24 May 2000,273.7
25 May 2000,273.35
26 May 2000,271.3
30 May 2000,273.15
31 May 2000,272.25
01 Jun 2000,272.8
02 Jun 2000,281.6
05 Jun 2000,283.25
06 Jun 2000,288.4
07 Jun 2000,284.1
08 Jun 2000,285.75
09 Jun 2000,284.4
12 Jun 2000,284.6
13 Jun 2000,291.5
14 Jun 2000,287.15
15 Jun 2000,287.4
16 Jun 2000,290.1
19 Jun 2000,285.9
20 Jun 2000,286.2
21 Jun 2000,286.05
22 Jun 2000,287.65
23 Jun 2000,285.8
26 Jun 2000,284.05
27 Jun 2000,283.8
28 Jun 2000,288
29 Jun 2000,289.75
30 Jun 2000,288.15
03 Jul 2000,287.65
04 Jul 2000,286.5
05 Jul 2000,286.85
06 Jul 2000,284.9
07 Jul 2000,282.85
10 Jul 2000,284.1
11 Jul 2000,282.85
12 Jul 2000,279.95
13 Jul 2000,280.8
14 Jul 2000,280.25
17 Jul 2000,282.45
18 Jul 2000,282.75
19 Jul 2000,279.2
20 Jul 2000,279.35
21 Jul 2000,279.3
24 Jul 2000,279.75
25 Jul 2000,279.7
26 Jul 2000,279.4
27 Jul 2000,279.85
28 Jul 2000,278.1
31 Jul 2000,276.75
01 Aug 2000,277.6
02 Aug 2000,277.6
03 Aug 2000,275.5
04 Aug 2000,273.95
07 Aug 2000,273.2
08 Aug 2000,273.1
09 Aug 2000,272
10 Aug 2000,272.2
11 Aug 2000,272.7
14 Aug 2000,275.45
15 Aug 2000,274.5
16 Aug 2000,276.35
17 Aug 2000,277.2
18 Aug 2000,275.6
21 Aug 2000,274.6
22 Aug 2000,273.4
23 Aug 2000,273.15
24 Aug 2000,272.6
25 Aug 2000,273.65
29 Aug 2000,274
30 Aug 2000,273.3
31 Aug 2000,277
01 Sep 2000,277
04 Sep 2000,276.65
05 Sep 2000,275
06 Sep 2000,274.15
07 Sep 2000,272.7
08 Sep 2000,272.75
11 Sep 2000,272.55
12 Sep 2000,274.65
13 Sep 2000,272.5
14 Sep 2000,273.1
15 Sep 2000,272.6
18 Sep 2000,273
19 Sep 2000,271.85
20 Sep 2000,271.4
21 Sep 2000,269.5
22 Sep 2000,273.95
25 Sep 2000,272.85
26 Sep 2000,274.85
27 Sep 2000,276.15
28 Sep 2000,276.4
29 Sep 2000,273.65
02 Oct 2000,273.1
03 Oct 2000,272.1
04 Oct 2000,271.35
05 Oct 2000,270.4
06 Oct 2000,270
09 Oct 2000,270
10 Oct 2000,270.5
11 Oct 2000,272.75
12 Oct 2000,274
13 Oct 2000,273.25
16 Oct 2000,271.6
17 Oct 2000,270.25
18 Oct 2000,272
19 Oct 2000,270.3
20 Oct 2000,270.45
23 Oct 2000,271.45
24 Oct 2000,270.2
25 Oct 2000,266.8
26 Oct 2000,266.4
27 Oct 2000,263.8
30 Oct 2000,264.75
31 Oct 2000,264.5
01 Nov 2000,265.5
02 Nov 2000,264.85
03 Nov 2000,264.65
06 Nov 2000,265.7
07 Nov 2000,265.5
08 Nov 2000,264.1
09 Nov 2000,264.65
10 Nov 2000,264.85
13 Nov 2000,264.85
14 Nov 2000,264.95
15 Nov 2000,264.6
16 Nov 2000,266.7
17 Nov 2000,265.25
20 Nov 2000,266.15
21 Nov 2000,266.15
22 Nov 2000,266.15
23 Nov 2000,265.7
24 Nov 2000,265.55
27 Nov 2000,268.15
28 Nov 2000,269.95
29 Nov 2000,269.1
30 Nov 2000,269.1
01 Dec 2000,269.2
04 Dec 2000,270.7
05 Dec 2000,270.8
06 Dec 2000,271.6
07 Dec 2000,273.9
08 Dec 2000,272.95
11 Dec 2000,270.7
12 Dec 2000,270.75
13 Dec 2000,269.6
14 Dec 2000,269.3
15 Dec 2000,270.35
18 Dec 2000,270.2
19 Dec 2000,269.55
20 Dec 2000,272.45
21 Dec 2000,273.1
22 Dec 2000,273.95
27 Dec 2000,275.05
28 Dec 2000,274.45
29 Dec 2000,272.65
02 Jan 2001,267.4
03 Jan 2001,267.4
04 Jan 2001,267.4
05 Jan 2001,268.3
08 Jan 2001,264.15
09 Jan 2001,263.7
10 Jan 2001,263.7
11 Jan 2001,263.7
12 Jan 2001,263.5
15 Jan 2001,264.9
16 Jan 2001,264.9
17 Jan 2001,264.9
18 Jan 2001,264.9
19 Jan 2001,266.15
22 Jan 2001,264.9
23 Jan 2001,263.55
24 Jan 2001,263.55
25 Jan 2001,263.55
26 Jan 2001,262.85
29 Jan 2001,267.65
30 Jan 2001,266.7
31 Jan 2001,266.7
01 Feb 2001,266.7
02 Feb 2001,265.45
05 Feb 2001,262.95
06 Feb 2001,259.9
07 Feb 2001,259.9
08 Feb 2001,259.9
09 Feb 2001,261.1
12 Feb 2001,258.55
13 Feb 2001,257.45
14 Feb 2001,257.45
15 Feb 2001,257.45
16 Feb 2001,259.45
19 Feb 2001,258.85
20 Feb 2001,260.45
21 Feb 2001,260.45
22 Feb 2001,260.45
23 Feb 2001,263.2
26 Feb 2001,266.35
27 Feb 2001,263.1
28 Feb 2001,263.1
01 Mar 2001,263.1
02 Mar 2001,263.1
05 Mar 2001,263.65
06 Mar 2001,269.8
07 Mar 2001,269.8
08 Mar 2001,269.8
09 Mar 2001,272.5
12 Mar 2001,262.05
13 Mar 2001,260.7
14 Mar 2001,260.7
15 Mar 2001,260.7
16 Mar 2001,260.55
19 Mar 2001,261.15
20 Mar 2001,262.85
21 Mar 2001,262.85
22 Mar 2001,262.85
23 Mar 2001,262.2
26 Mar 2001,260.15
27 Mar 2001,257.7
28 Mar 2001,257.7
29 Mar 2001,257.7
30 Mar 2001,255.95
02 Apr 2001,258.1
03 Apr 2001,258.8
04 Apr 2001,258.8
05 Apr 2001,258.8
06 Apr 2001,259
09 Apr 2001,259.25
10 Apr 2001,259.25
11 Apr 2001,259.25
12 Apr 2001,259.25
17 Apr 2001,263.85
18 Apr 2001,263.85
19 Apr 2001,263.85
20 Apr 2001,262.6
23 Apr 2001,263.5
24 Apr 2001,264.6
25 Apr 2001,264.6
26 Apr 2001,264.6
27 Apr 2001,263.15
30 Apr 2001,266.4
01 May 2001,266.6
02 May 2001,266.6
03 May 2001,266.6
04 May 2001,266.6
08 May 2001,269.05
09 May 2001,269.05
10 May 2001,269.05
11 May 2001,268.35
14 May 2001,274
15 May 2001,273
16 May 2001,273
17 May 2001,273
18 May 2001,291.25
21 May 2001,286.05
22 May 2001,276.25
23 May 2001,276.25
24 May 2001,276.25
25 May 2001,276.25
29 May 2001,265.4
30 May 2001,265.4
31 May 2001,265.4
01 Jun 2001,266.5
04 Jun 2001,266.1
05 Jun 2001,267
06 Jun 2001,267
07 Jun 2001,267
08 Jun 2001,268.5
11 Jun 2001,272.4
12 Jun 2001,272.2
13 Jun 2001,272.2
14 Jun 2001,272.2
15 Jun 2001,272
18 Jun 2001,271.7
19 Jun 2001,273.3
20 Jun 2001,273.3
21 Jun 2001,273.3
22 Jun 2001,272.9
25 Jun 2001,269.5
26 Jun 2001,270.6
27 Jun 2001,270.6
28 Jun 2001,270.6
29 Jun 2001,268.35
02 Jul 2001,266.3
03 Jul 2001,265.1
04 Jul 2001,265.1
05 Jul 2001,265.1
06 Jul 2001,266.1
09 Jul 2001,266.3
10 Jul 2001,266.35
11 Jul 2001,266.35
12 Jul 2001,266.35
13 Jul 2001,268.25
16 Jul 2001,270.3
17 Jul 2001,269.7
18 Jul 2001,269.7
19 Jul 2001,269.7
20 Jul 2001,268.7
23 Jul 2001,267.5
24 Jul 2001,266.15
25 Jul 2001,266.15
26 Jul 2001,266.15
27 Jul 2001,266.3
30 Jul 2001,267
31 Jul 2001,267.85
01 Aug 2001,267.85
02 Aug 2001,267.85
03 Aug 2001,267.2
06 Aug 2001,270
07 Aug 2001,275.8
08 Aug 2001,275.8
09 Aug 2001,275.8
10 Aug 2001,275.6
13 Aug 2001,275.9
14 Aug 2001,277.45
15 Aug 2001,277.45
16 Aug 2001,277.45
17 Aug 2001,276.65
20 Aug 2001,274.85
21 Aug 2001,272.8
22 Aug 2001,272.8
23 Aug 2001,272.8
24 Aug 2001,272.8
28 Aug 2001,273
29 Aug 2001,273
30 Aug 2001,273
31 Aug 2001,273.35
03 Sep 2001,273.35
04 Sep 2001,272.3
05 Sep 2001,271.3
06 Sep 2001,272.05
07 Sep 2001,273.6
10 Sep 2001,271.5
11 Sep 2001,287
12 Sep 2001,279
13 Sep 2001,280.25
14 Sep 2001,285.75
17 Sep 2001,293.25
18 Sep 2001,289.4
19 Sep 2001,288.1
20 Sep 2001,288.5
21 Sep 2001,292.5
24 Sep 2001,288.2
25 Sep 2001,288
26 Sep 2001,291.45
27 Sep 2001,289.8
28 Sep 2001,293.1
01 Oct 2001,290.6
02 Oct 2001,291.65
03 Oct 2001,290.1
04 Oct 2001,290.35
05 Oct 2001,291.2
08 Oct 2001,291.85
09 Oct 2001,290
10 Oct 2001,287.15
11 Oct 2001,281.85
12 Oct 2001,281.8
15 Oct 2001,281.85
16 Oct 2001,281.1
17 Oct 2001,281.6
18 Oct 2001,281
19 Oct 2001,279.15
22 Oct 2001,275.9
23 Oct 2001,276.05
24 Oct 2001,275.5
25 Oct 2001,276.7
26 Oct 2001,277.25
29 Oct 2001,278.6
30 Oct 2001,280.4
31 Oct 2001,278.75
01 Nov 2001,280.6
02 Nov 2001,279.9
05 Nov 2001,278.25
06 Nov 2001,278.95
07 Nov 2001,280.3
08 Nov 2001,279.95
09 Nov 2001,277.15
12 Nov 2001,280
13 Nov 2001,276.5
14 Nov 2001,278.25
15 Nov 2001,275.45
16 Nov 2001,274.5
19 Nov 2001,273.6
20 Nov 2001,272.95
21 Nov 2001,272.8
22 Nov 2001,272.75
23 Nov 2001,273.1
26 Nov 2001,272.6
27 Nov 2001,273.3
28 Nov 2001,274.4
29 Nov 2001,274.8
30 Nov 2001,275.5
03 Dec 2001,276.35
04 Dec 2001,276.6
05 Dec 2001,275
06 Dec 2001,274.55
07 Dec 2001,274.1
10 Dec 2001,272.65
11 Dec 2001,272.2
12 Dec 2001,273.5
13 Dec 2001,274.35
14 Dec 2001,277.05
17 Dec 2001,277.75
18 Dec 2001,278.85
19 Dec 2001,278.65
20 Dec 2001,276.1
21 Dec 2001,277.5
24 Dec 2001,277.7
27 Dec 2001,277.7
28 Dec 2001,276.5
31 Dec 2001,276.5
02 Jan 2002,278.35
03 Jan 2002,278.8
04 Jan 2002,277.75
07 Jan 2002,278.6
08 Jan 2002,278.6
09 Jan 2002,281.1
10 Jan 2002,286.85
11 Jan 2002,285.75
14 Jan 2002,286.35
15 Jan 2002,284.2
16 Jan 2002,284.6
17 Jan 2002,285
18 Jan 2002,283.2
21 Jan 2002,282.3
22 Jan 2002,282.05
23 Jan 2002,280.75
24 Jan 2002,279.2
25 Jan 2002,279
28 Jan 2002,279.1
29 Jan 2002,277.9
30 Jan 2002,281.5
31 Jan 2002,282.3
01 Feb 2002,283.9
04 Feb 2002,287.4
05 Feb 2002,291.95
06 Feb 2002,299.5
07 Feb 2002,299.5
08 Feb 2002,304.3
11 Feb 2002,297.75
12 Feb 2002,298.9
13 Feb 2002,297.4
14 Feb 2002,299
15 Feb 2002,299.85
18 Feb 2002,297.35
19 Feb 2002,296.5
20 Feb 2002,291.3
21 Feb 2002,292.15
22 Feb 2002,292.75
25 Feb 2002,291.95
26 Feb 2002,294.2
27 Feb 2002,297.4
28 Feb 2002,296.85
01 Mar 2002,295.4
04 Mar 2002,297.4
05 Mar 2002,297.8
06 Mar 2002,292.7
07 Mar 2002,291
08 Mar 2002,289.15
11 Mar 2002,291.2
12 Mar 2002,293.6
13 Mar 2002,293.15
14 Mar 2002,291.2
15 Mar 2002,290.3
18 Mar 2002,292.05
19 Mar 2002,293.1
20 Mar 2002,291.85
21 Mar 2002,292.75
22 Mar 2002,294.25
25 Mar 2002,297.7
26 Mar 2002,296.1
27 Mar 2002,299
28 Mar 2002,301.4
02 Apr 2002,304
03 Apr 2002,303.75
04 Apr 2002,301.7
05 Apr 2002,301
08 Apr 2002,300.45
09 Apr 2002,298.7
10 Apr 2002,298
11 Apr 2002,301.3
12 Apr 2002,300.35
15 Apr 2002,300.1
16 Apr 2002,297.75
17 Apr 2002,300.85
18 Apr 2002,304.25
19 Apr 2002,301.8
22 Apr 2002,303.7
23 Apr 2002,302.7
24 Apr 2002,304.2
25 Apr 2002,307.25
26 Apr 2002,306.6
29 Apr 2002,309.7
30 Apr 2002,308.2
01 May 2002,308.35
02 May 2002,307.6
03 May 2002,310.45
07 May 2002,312
08 May 2002,310.5
09 May 2002,308.85
10 May 2002,311.15
13 May 2002,310.75
14 May 2002,308.4
15 May 2002,308.3
16 May 2002,310.1
17 May 2002,310.6
20 May 2002,311.5
21 May 2002,315.2
22 May 2002,317.1
23 May 2002,317.15
24 May 2002,320.95
27 May 2002,320.05
28 May 2002,320.2
29 May 2002,327.05
30 May 2002,326
31 May 2002,326.6
05 Jun 2002,322
06 Jun 2002,324.1
07 Jun 2002,326.4
10 Jun 2002,322.5
11 Jun 2002,316.8
12 Jun 2002,319.75
13 Jun 2002,318.75
14 Jun 2002,322.1
17 Jun 2002,317.8
18 Jun 2002,318.35
19 Jun 2002,320.65
20 Jun 2002,322.35
21 Jun 2002,322.7
24 Jun 2002,326.4
25 Jun 2002,321.7
26 Jun 2002,321.55
27 Jun 2002,318.8
28 Jun 2002,318.5
01 Jul 2002,312.1
02 Jul 2002,314.45
03 Jul 2002,310.85
04 Jul 2002,310.6
05 Jul 2002,311.3
08 Jul 2002,311.7
09 Jul 2002,313.8
10 Jul 2002,314.8
11 Jul 2002,314.15
12 Jul 2002,316.7
15 Jul 2002,319
16 Jul 2002,318.25
17 Jul 2002,316.15
18 Jul 2002,317.65
19 Jul 2002,322.9
22 Jul 2002,322.9
23 Jul 2002,319.7
24 Jul 2002,311.25
25 Jul 2002,309.45
26 Jul 2002,304.95
29 Jul 2002,303
30 Jul 2002,305.4
31 Jul 2002,304.65
01 Aug 2002,302.25
02 Aug 2002,305.05
05 Aug 2002,309.5
06 Aug 2002,305.75
07 Aug 2002,312.2
08 Aug 2002,312.15
09 Aug 2002,312.95
12 Aug 2002,316.7
13 Aug 2002,313.8
14 Aug 2002,315.65
15 Aug 2002,312.65
16 Aug 2002,314.2
19 Aug 2002,310.1
20 Aug 2002,308
21 Aug 2002,306.55
22 Aug 2002,305.4
23 Aug 2002,305.95
27 Aug 2002,310.5
28 Aug 2002,311.1
29 Aug 2002,312.1
30 Aug 2002,312.8
02 Sep 2002,312
03 Sep 2002,313.5
04 Sep 2002,313
05 Sep 2002,317.55
06 Sep 2002,319.25
09 Sep 2002,322.5
10 Sep 2002,319.1
11 Sep 2002,315.5
12 Sep 2002,318.85
13 Sep 2002,318.8
16 Sep 2002,315.35
17 Sep 2002,315.9
18 Sep 2002,318.7
19 Sep 2002,322.25
20 Sep 2002,322.3
23 Sep 2002,322.5
24 Sep 2002,326.3
25 Sep 2002,325.15
26 Sep 2002,319.6
27 Sep 2002,320.05
30 Sep 2002,323.7
01 Oct 2002,321.75
02 Oct 2002,322.2
03 Oct 2002,322.1
04 Oct 2002,320.3
07 Oct 2002,321.75
08 Oct 2002,319
09 Oct 2002,319.35
10 Oct 2002,318.95
11 Oct 2002,316.85
14 Oct 2002,317.75
15 Oct 2002,316.2
16 Oct 2002,314.05
17 Oct 2002,310.75
18 Oct 2002,312.75
21 Oct 2002,312.6
22 Oct 2002,312.55
23 Oct 2002,312.1
24 Oct 2002,311.75
25 Oct 2002,313
28 Oct 2002,314.45
29 Oct 2002,317.15
30 Oct 2002,316.55
31 Oct 2002,316.9
01 Nov 2002,319.85
04 Nov 2002,317.55
05 Nov 2002,318.5
06 Nov 2002,317.3
07 Nov 2002,319.25
08 Nov 2002,321.7
11 Nov 2002,320.7
12 Nov 2002,321.75
13 Nov 2002,324
14 Nov 2002,318.6
15 Nov 2002,319.1
18 Nov 2002,318.75
19 Nov 2002,319.7
20 Nov 2002,318.85
21 Nov 2002,317.65
22 Nov 2002,317.7
25 Nov 2002,317.45
26 Nov 2002,317.5
27 Nov 2002,317.85
28 Nov 2002,317.6
29 Nov 2002,319.05
02 Dec 2002,316.45
03 Dec 2002,319.7
04 Dec 2002,322.1
05 Dec 2002,322.45
06 Dec 2002,325.75
09 Dec 2002,325.1
10 Dec 2002,323.1
11 Dec 2002,324.25
12 Dec 2002,326.4
13 Dec 2002,332.2
16 Dec 2002,333
17 Dec 2002,339
18 Dec 2002,338
19 Dec 2002,345
20 Dec 2002,341.6
23 Dec 2002,343.95
24 Dec 2002,345
27 Dec 2002,349.3
30 Dec 2002,347.2
31 Dec 2002,342.75
02 Jan 2003,343.8
03 Jan 2003,344.5
06 Jan 2003,351.75
07 Jan 2003,349
08 Jan 2003,349.75
09 Jan 2003,352.4
10 Jan 2003,353
13 Jan 2003,352.55
14 Jan 2003,353.1
15 Jan 2003,351
16 Jan 2003,352.3
17 Jan 2003,357
20 Jan 2003,355.85
21 Jan 2003,353.8
22 Jan 2003,358.5
23 Jan 2003,364.7
24 Jan 2003,366
27 Jan 2003,368.5
28 Jan 2003,368.4
29 Jan 2003,369.9
30 Jan 2003,367.6
31 Jan 2003,367.5
03 Feb 2003,369.5
04 Feb 2003,376.55
05 Feb 2003,382.1
06 Feb 2003,375.8
07 Feb 2003,373.25
10 Feb 2003,370.5
11 Feb 2003,364
12 Feb 2003,356.3
13 Feb 2003,352.8
14 Feb 2003,354.25
17 Feb 2003,347
18 Feb 2003,344.1
19 Feb 2003,346
20 Feb 2003,351.55
21 Feb 2003,352.3
24 Feb 2003,355.2
25 Feb 2003,357.6
26 Feb 2003,351.9
27 Feb 2003,351.25
28 Feb 2003,347.45
03 Mar 2003,345.5
04 Mar 2003,353.4
05 Mar 2003,353.95
06 Mar 2003,354.7
07 Mar 2003,350.75
10 Mar 2003,354.45
11 Mar 2003,348.7
12 Mar 2003,346.1
13 Mar 2003,334.5
14 Mar 2003,335.2
17 Mar 2003,340.75
18 Mar 2003,338.8
19 Mar 2003,335.8
20 Mar 2003,335.8
21 Mar 2003,333.5
24 Mar 2003,329.45
25 Mar 2003,331.9
26 Mar 2003,329.95
27 Mar 2003,332.75
28 Mar 2003,330.75
31 Mar 2003,334.85
01 Apr 2003,334.35
02 Apr 2003,329.3
03 Apr 2003,323.7
04 Apr 2003,323.8
07 Apr 2003,319.9
08 Apr 2003,323.4
09 Apr 2003,321.35
10 Apr 2003,324.6
11 Apr 2003,324.8
14 Apr 2003,325.95
15 Apr 2003,325.45
16 Apr 2003,324.1
17 Apr 2003,327
22 Apr 2003,334.9
23 Apr 2003,333.3
24 Apr 2003,333.7
25 Apr 2003,333.25
28 Apr 2003,332.6
29 Apr 2003,331.4
30 Apr 2003,336.75
01 May 2003,341.2
02 May 2003,340.5
06 May 2003,342.85
07 May 2003,341.85
08 May 2003,346.45
09 May 2003,347.9
12 May 2003,351.1
13 May 2003,350.4
14 May 2003,353.55
15 May 2003,354.25
16 May 2003,355
19 May 2003,359
20 May 2003,366.3
21 May 2003,367.8
22 May 2003,369.6
23 May 2003,370.5
27 May 2003,371.4
28 May 2003,359.5
29 May 2003,363.1
30 May 2003,361.4
02 Jun 2003,364.75
03 Jun 2003,365
04 Jun 2003,364.2
05 Jun 2003,366.75
06 Jun 2003,363
09 Jun 2003,362.75
10 Jun 2003,354.25
11 Jun 2003,354.25
12 Jun 2003,352.25
13 Jun 2003,353.05
16 Jun 2003,358.3
17 Jun 2003,362.75
18 Jun 2003,359.75
19 Jun 2003,357.65
20 Jun 2003,358
23 Jun 2003,355
24 Jun 2003,348.25
25 Jun 2003,348.1
26 Jun 2003,343.85
27 Jun 2003,345.5
30 Jun 2003,346
01 Jul 2003,350.2
02 Jul 2003,351.5
03 Jul 2003,349.4
04 Jul 2003,351.3
07 Jul 2003,348.15
08 Jul 2003,347.2
09 Jul 2003,344.15
10 Jul 2003,343.4
11 Jul 2003,343.7
14 Jul 2003,347.5
15 Jul 2003,348.25
16 Jul 2003,343.2
17 Jul 2003,342.5
18 Jul 2003,344.35
21 Jul 2003,350
22 Jul 2003,352
23 Jul 2003,354.75
24 Jul 2003,357.3
25 Jul 2003,363
28 Jul 2003,365.6
29 Jul 2003,363.5
30 Jul 2003,357.75
31 Jul 2003,354.75
01 Aug 2003,352.35
04 Aug 2003,347.5
05 Aug 2003,348.4
06 Aug 2003,352
07 Aug 2003,351.6
08 Aug 2003,353.95
11 Aug 2003,359.15
12 Aug 2003,360.1
13 Aug 2003,358.65
14 Aug 2003,363.6
15 Aug 2003,364.5
18 Aug 2003,360.25
19 Aug 2003,360.4
20 Aug 2003,363.7
21 Aug 2003,363.3
22 Aug 2003,358.75
26 Aug 2003,360.5
27 Aug 2003,371.25
28 Aug 2003,369.8
29 Aug 2003,375.6
01 Sep 2003,376.25
02 Sep 2003,373.7
03 Sep 2003,370
04 Sep 2003,370.75
05 Sep 2003,375.8
08 Sep 2003,374.65
09 Sep 2003,382.25
10 Sep 2003,380
11 Sep 2003,376.3
12 Sep 2003,378.25
15 Sep 2003,373.5
16 Sep 2003,374.6
17 Sep 2003,374.25
18 Sep 2003,378.3
19 Sep 2003,379.75
22 Sep 2003,385.5
23 Sep 2003,384.6
24 Sep 2003,385
25 Sep 2003,390.7
26 Sep 2003,382.7
29 Sep 2003,381.95
30 Sep 2003,388
01 Oct 2003,383.5
02 Oct 2003,382.2
03 Oct 2003,384.25
06 Oct 2003,371.3
07 Oct 2003,376.1
08 Oct 2003,375.25
09 Oct 2003,370.6
10 Oct 2003,372.3
13 Oct 2003,370.25
14 Oct 2003,373.95
15 Oct 2003,373.5
16 Oct 2003,373.4
17 Oct 2003,370.5
20 Oct 2003,373.8
21 Oct 2003,378.2
22 Oct 2003,384.75
23 Oct 2003,384.5
24 Oct 2003,388.25
27 Oct 2003,386
28 Oct 2003,384.4
29 Oct 2003,385.4
30 Oct 2003,386.5
31 Oct 2003,386.25
03 Nov 2003,383.25
04 Nov 2003,377.9
05 Nov 2003,378.75
06 Nov 2003,380.25
07 Nov 2003,378.95
10 Nov 2003,383.5
11 Nov 2003,387.8
12 Nov 2003,389.7
13 Nov 2003,395.4
14 Nov 2003,396.7
17 Nov 2003,393.7
18 Nov 2003,393.9
19 Nov 2003,395.15
20 Nov 2003,394.3
21 Nov 2003,395.5
24 Nov 2003,391.9
25 Nov 2003,391.75
26 Nov 2003,396
