split_id,train_years,test_years,selected_train_cagr,selected_test_cagr,selected_test_rank,selected_test_rank_pct,is_oos_below_median,is_oos_loss
1220,"2010,2011,2012,2015,2016,2018,2021,2024","2013,2014,2017,2019,2020,2022,2023,2025",1.4955640336853238,1.5724594831073273,10,0.046296296296296294,False,False
1221,"2011,2015,2017,2020,2021,2023,2024,2025","2010,2012,2013,2014,2016,2018,2019,2022",2.202378707894782,0.5373994377093183,186,0.8611111111111112,True,False
1222,"2014,2015,2017,2018,2019,2021,2022,2024","2010,2011,2012,2013,2016,2020,2023,2025",0.8431389726912872,1.927770858694077,110,0.5092592592592593,True,False
1223,"2010,2012,2014,2015,2020,2021,2022,2024","2011,2013,2016,2017,2018,2019,2023,2025",1.3724339020794605,1.6881336973570145,10,0.046296296296296294,False,False
1224,"2010,2013,2014,2017,2018,2019,2023,2025","2011,2012,2015,2016,2020,2021,2022,2024",2.0021204560271397,1.2415531347867454,21,0.09722222222222222,False,False
1225,"2010,2011,2013,2015,2017,2019,2024,2025","2012,2014,2016,2018,2020,2021,2022,2023",2.1520541382444773,1.1353440204854266,2,0.009259259259259259,False,False
1226,"2010,2011,2013,2014,2016,2018,2023,2024","2012,2015,2017,2019,2020,2021,2022,2025",1.8484835485846953,1.2575960977517697,14,0.06481481481481481,False,False
1227,"2012,2013,2014,2018,2020,2021,2022,2025","2010,2011,2015,2016,2017,2019,2023,2024",1.3913666292385893,1.8104198722664746,1,0.004629629629629629,False,False
1228,"2010,2011,2012,2014,2020,2021,2024,2025","2013,2015,2016,2017,2018,2019,2022,2023",2.535803846253643,0.9064193522656492,1,0.004629629629629629,False,False
1229,"2012,2013,2014,2016,2018,2019,2022,2025","2010,2011,2015,2017,2020,2021,2023,2024",1.0391745765456104,2.30189918236505,6,0.027777777777777776,False,False
1230,"2010,2012,2013,2014,2018,2019,2021,2022","2011,2015,2016,2017,2020,2023,2024,2025",1.3334328761642795,1.8729812741980427,26,0.12037037037037036,False,False
1231,"2010,2012,2013,2014,2015,2016,2021,2025","2011,2017,2018,2019,2020,2022,2023,2024",2.1116828471295195,1.1630788189708712,1,0.004629629629629629,False,False
1232,"2010,2011,2012,2014,2015,2016,2019,2023","2013,2017,2018,2020,2021,2022,2024,2025",1.7446845929239565,1.4480300058082607,1,0.004629629629629629,False,False
1233,"2010,2012,2013,2015,2018,2019,2022,2024","2011,2014,2016,2017,2020,2021,2023,2025",1.054253234023605,2.2576466135323416,19,0.08796296296296297,False,False
1234,"2011,2016,2017,2019,2020,2022,2023,2024","2010,2012,2013,2014,2015,2018,2021,2025",1.528393972188213,1.1752293831725762,128,0.5925925925925926,True,False
1235,"2013,2014,2015,2016,2017,2019,2020,2025","2010,2011,2012,2018,2021,2022,2023,2024",2.30939158107102,1.0206785072986282,1,0.004629629629629629,False,False
1236,"2011,2012,2014,2015,2016,2017,2019,2022","2010,2013,2018,2020,2021,2023,2024,2025",0.7933390238894469,2.0819510575095803,107,0.49537037037037035,False,False
1237,"2011,2012,2013,2014,2015,2017,2018,2024","2010,2016,2019,2020,2021,2022,2023,2025",1.143325306787244,1.9347905501220373,6,0.027777777777777776,False,False
1238,"2010,2011,2013,2015,2016,2017,2018,2024","2012,2014,2019,2020,2021,2022,2023,2025",1.5910763171284503,1.4787822493297296,19,0.08796296296296297,False,False
1239,"2013,2014,2015,2017,2021,2023,2024,2025","2010,2011,2012,2016,2018,2019,2020,2022",1.831320560215532,1.1081203996128521,23,0.10648148148148148,False,False
1240,"2011,2013,2017,2018,2019,2020,2023,2025","2010,2012,2014,2015,2016,2021,2022,2024",2.36292773710514,0.8299115891689137,48,0.2222222222222222,False,False
1241,"2012,2014,2015,2020,2022,2023,2024,2025","2010,2011,2013,2016,2017,2018,2019,2021",1.0984241393008976,1.950276107816658,15,0.06944444444444445,False,False
1242,"2010,2012,2013,2014,2017,2019,2024,2025","2011,2015,2016,2018,2020,2021,2022,2023",2.1920236454185495,1.1098180888190585,14,0.06481481481481481,False,False
1243,"2011,2015,2016,2017,2018,2019,2020,2025","2010,2012,2013,2014,2021,2022,2023,2024",1.7470613203896335,1.4417920052349187,1,0.004629629629629629,False,False
1244,"2010,2011,2013,2017,2018,2019,2020,2024","2012,2014,2015,2016,2021,2022,2023,2025",2.4852800765848255,0.9325618541424523,2,0.009259259259259259,False,False
1245,"2011,2012,2014,2015,2016,2019,2021,2023","2010,2013,2017,2018,2020,2022,2024,2025",1.7102574787570508,1.4755683784678357,1,0.004629629629629629,False,False
1246,"2010,2012,2015,2016,2017,2020,2023,2024","2011,2013,2014,2018,2019,2021,2022,2025",1.988986627009805,1.1402441658326463,19,0.08796296296296297,False,False
1247,"2010,2013,2015,2017,2021,2022,2023,2024","2011,2012,2014,2016,2018,2019,2020,2025",1.316337299711968,1.893888970706437,4,0.018518518518518517,False,False
1248,"2010,2013,2015,2016,2017,2021,2023,2025","2011,2012,2014,2018,2019,2020,2022,2024",2.254822155204864,1.069712133004217,5,0.023148148148148147,False,False
1249,"2010,2011,2012,2015,2016,2017,2023,2024","2013,2014,2018,2019,2020,2021,2022,2025",1.4950936307653695,1.6892423262661218,1,0.004629629629629629,False,False
1250,"2011,2012,2015,2016,2017,2019,2022,2023","2010,2013,2014,2018,2020,2021,2024,2025",0.859082618398898,2.334976895035189,14,0.06481481481481481,False,False
1251,"2010,2013,2018,2019,2020,2022,2024,2025","2011,2012,2014,2015,2016,2017,2021,2023",1.8220819224477665,1.3816119832716258,12,0.05555555555555555,False,False
1252,"2011,2012,2016,2018,2019,2020,2021,2023","2010,2013,2014,2015,2017,2022,2024,2025",2.2153398378695375,1.0816666705706175,1,0.004629629629629629,False,False
1253,"2010,2013,2017,2018,2019,2020,2021,2025","2011,2012,2014,2015,2016,2022,2023,2024",2.951960523398193,0.7081216034652762,24,0.1111111111111111,False,False
1254,"2010,2012,2014,2016,2021,2022,2023,2025","2011,2013,2015,2017,2018,2019,2020,2024",1.2935715051891585,1.9211580912833925,1,0.004629629629629629,False,False
1255,"2010,2012,2014,2015,2016,2020,2023,2025","2011,2013,2017,2018,2019,2021,2022,2024",2.1076782733380144,1.166215882150631,1,0.004629629629629629,False,False
1256,"2011,2015,2017,2018,2020,2022,2023,2024","2010,2012,2013,2014,2016,2019,2021,2025",0.9047589510375309,1.7873527428320322,117,0.5416666666666666,True,False
1257,"2013,2015,2016,2020,2021,2022,2023,2024","2010,2011,2012,2014,2017,2018,2019,2025",1.6738726912559407,1.3448302453561283,12,0.05555555555555555,False,False
1258,"2011,2013,2014,2018,2019,2020,2021,2025","2010,2012,2015,2016,2017,2022,2023,2024",2.6094166527185543,0.701432084740961,28,0.12962962962962962,False,False
1259,"2010,2011,2016,2017,2018,2020,2023,2024","2012,2013,2014,2015,2019,2021,2022,2025",1.9978016613007528,1.0985229146324351,23,0.10648148148148148,False,False
1260,"2013,2015,2016,2018,2021,2022,2023,2025","2010,2011,2012,2014,2017,2019,2020,2024",1.0569779783938644,2.272976990921745,1,0.004629629629629629,False,False
1261,"2011,2012,2013,2014,2017,2021,2022,2023","2010,2015,2016,2018,2019,2020,2024,2025",1.172669911076992,1.7068025744552506,43,0.19907407407407407,False,False
1262,"2011,2013,2015,2017,2018,2020,2022,2023","2010,2012,2014,2016,2019,2021,2024,2025",1.0951572968971024,2.003225099728612,10,0.046296296296296294,False,False
1263,"2011,2015,2017,2018,2020,2021,2023,2025","2010,2012,2013,2014,2016,2019,2022,2024",1.7703879585245677,1.4212513560293036,1,0.004629629629629629,False,False
1264,"2010,2011,2015,2016,2017,2020,2021,2023","2012,2013,2014,2018,2019,2022,2024,2025",2.399723311477816,0.8528847431037185,26,0.12037037037037036,False,False
1265,"2011,2012,2016,2019,2022,2023,2024,2025","2010,2013,2014,2015,2017,2018,2020,2021",1.2527217874183187,1.7455713407303093,54,0.25,False,False
1266,"2011,2017,2018,2020,2021,2023,2024,2025","2010,2012,2013,2014,2015,2016,2019,2022",2.030872792489355,0.6261678044590571,181,0.8379629629629629,True,False
1267,"2010,2012,2019,2020,2021,2022,2024,2025","2011,2013,2014,2015,2016,2017,2018,2023",1.9947335842505667,1.2463527051724461,10,0.046296296296296294,False,False
1268,"2010,2012,2015,2018,2020,2021,2023,2024","2011,2013,2014,2016,2017,2019,2022,2025",2.0054534174309424,1.1286805792154473,33,0.1527777777777778,False,False
1269,"2012,2013,2018,2019,2021,2022,2024,2025","2010,2011,2014,2015,2016,2017,2020,2023",1.2769398542320314,1.953165867974862,6,0.027777777777777776,False,False
1270,"2012,2013,2017,2018,2019,2021,2022,2023","2010,2011,2014,2015,2016,2020,2024,2025",1.1500809833834063,2.1289844106082576,6,0.027777777777777776,False,False
1271,"2012,2015,2017,2019,2021,2022,2023,2025","2010,2011,2013,2014,2016,2018,2020,2024",1.0868874206818608,1.9657336104221113,35,0.16203703703703703,False,False
1272,"2010,2011,2012,2014,2015,2018,2019,2022","2013,2016,2017,2020,2021,2023,2024,2025",0.7853057032111024,2.2879833296399568,101,0.4675925925925926,False,False
1273,"2011,2013,2017,2019,2022,2023,2024,2025","2010,2012,2014,2015,2016,2018,2020,2021",1.4553290414171571,1.5166444755324515,47,0.2175925925925926,False,False
1274,"2011,2012,2015,2018,2019,2021,2023,2025","2010,2013,2014,2016,2017,2020,2022,2024",1.576992971469903,1.605398027005489,6,0.027777777777777776,False,False
1275,"2011,2014,2015,2017,2019,2022,2023,2024","2010,2012,2013,2016,2018,2020,2021,2025",0.8874029314293359,1.628059651587452,176,0.8148148148148148,True,False
1276,"2010,2013,2015,2018,2019,2020,2023,2024","2011,2012,2014,2016,2017,2021,2022,2025",2.4480366051352402,0.9537586901237269,15,0.06944444444444445,False,False
1277,"2010,2011,2013,2015,2019,2020,2021,2024","2012,2014,2016,2017,2018,2022,2023,2025",3.1096643868775438,0.6404061551022462,1,0.004629629629629629,False,False
1278,"2010,2011,2013,2016,2017,2019,2022,2024","2012,2014,2015,2018,2020,2021,2023,2025",1.4743549330065289,1.7118151247273206,1,0.004629629629629629,False,False
1279,"2011,2012,2016,2017,2020,2023,2024,2025","2010,2013,2014,2015,2018,2019,2021,2022",2.1268850518938125,0.7547755733481001,157,0.7268518518518519,True,False
1280,"2012,2013,2014,2015,2016,2018,2021,2024","2010,2011,2017,2019,2020,2022,2023,2025",1.4390621114601445,1.574316459230599,6,0.027777777777777776,False,False
1281,"2011,2014,2016,2018,2020,2022,2023,2024","2010,2012,2013,2015,2017,2019,2021,2025",1.1228138445253033,1.716533278826541,51,0.2361111111111111,False,False
1282,"2010,2012,2014,2015,2019,2021,2022,2024","2011,2013,2016,2017,2018,2020,2023,2025",1.168418215507606,2.0890018477607946,3,0.013888888888888888,False,False
1283,"2011,2013,2016,2017,2018,2019,2020,2025","2010,2012,2014,2015,2021,2022,2023,2024",2.327494546943323,0.8485590647363852,44,0.2037037037037037,False,False
1284,"2010,2015,2017,2020,2022,2023,2024,2025","2011,2012,2013,2014,2016,2018,2019,2021",1.3493499186220652,1.8535108223227255,1,0.004629629629629629,False,False
1285,"2011,2012,2015,2016,2021,2022,2023,2024","2010,2013,2014,2017,2018,2019,2020,2025",0.9407190509212389,1.9844780290926445,31,0.14351851851851852,False,False
1286,"2011,2015,2018,2020,2022,2023,2024,2025","2010,2012,2013,2014,2016,2017,2019,2021",1.0357880987073402,1.6051794427222914,123,0.5694444444444444,True,False
1287,"2010,2013,2016,2017,2020,2021,2024,2025","2011,2012,2014,2015,2018,2019,2022,2023",3.0914578094959824,0.649878456204005,1,0.004629629629629629,False,False
1288,"2012,2013,2015,2018,2020,2022,2023,2024","2010,2011,2014,2016,2017,2019,2021,2025",1.090705006256397,2.0602342587737232,8,0.037037037037037035,False,False
1289,"2010,2014,2015,2016,2019,2020,2024,2025","2011,2012,2013,2017,2018,2021,2022,2023",2.4254793064187146,0.9659271891369132,2,0.009259259259259259,False,False
1290,"2012,2013,2016,2017,2022,2023,2024,2025","2010,2011,2014,2015,2018,2019,2020,2021",1.1745209205347433,1.8450365227739707,33,0.1527777777777778,False,False
1291,"2012,2014,2016,2017,2019,2021,2022,2024","2010,2011,2013,2015,2018,2020,2023,2025",1.0762571832198367,1.983245821245264,12,0.05555555555555555,False,False
1292,"2011,2014,2015,2016,2017,2018,2022,2023","2010,2012,2013,2019,2020,2021,2024,2025",0.6319066375469844,2.310470853452615,127,0.5879629629629629,True,False
1293,"2010,2011,2013,2014,2016,2021,2023,2024","2012,2015,2017,2018,2019,2020,2022,2025",2.477614899940092,0.853374058009031,12,0.05555555555555555,False,False
1294,"2014,2015,2016,2017,2018,2019,2020,2022","2010,2011,2012,2013,2021,2023,2024,2025",0.9294435612013123,2.1129035934261804,21,0.09722222222222222,False,False
1295,"2011,2014,2015,2018,2021,2022,2023,2025","2010,2012,2013,2016,2017,2019,2020,2024",0.8443751672269366,1.9237402550794447,106,0.49074074074074076,False,False
1296,"2013,2014,2015,2017,2018,2021,2023,2025","2010,2011,2012,2016,2019,2020,2022,2024",1.515428549837753,1.6699592232360478,1,0.004629629629629629,False,False
1297,"2010,2012,2014,2017,2019,2020,2022,2023","2011,2013,2015,2016,2018,2021,2024,2025",1.5004098484570174,1.6836097469193962,6,0.027777777777777776,False,False
1298,"2011,2012,2014,2016,2017,2019,2020,2021","2010,2013,2015,2018,2022,2023,2024,2025",2.369779636282952,0.62443038032082,175,0.8101851851851852,True,False
1299,"2010,2013,2017,2021,2022,2023,2024,2025","2011,2012,2014,2015,2016,2018,2019,2020",1.594003636591443,1.5882028344548127,3,0.013888888888888888,False,False
1300,"2013,2017,2018,2019,2021,2023,2024,2025","2010,2011,2012,2014,2015,2016,2020,2022",2.066999632471755,1.1845519962683682,4,0.018518518518518517,False,False
1301,"2010,2011,2012,2013,2019,2021,2022,2023","2014,2015,2016,2017,2018,2020,2024,2025",1.7597476385301625,1.435005305653151,16,0.07407407407407407,False,False
1302,"2010,2011,2012,2015,2021,2023,2024,2025","2013,2014,2016,2017,2018,2019,2020,2022",1.9142243497901328,1.308070777287723,1,0.004629629629629629,False,False
1303,"2012,2013,2014,2016,2017,2019,2021,2025","2010,2011,2015,2018,2020,2022,2023,2024",2.239055129270155,0.9008278821198612,46,0.21296296296296297,False,False
1304,"2011,2012,2013,2014,2018,2019,2021,2025","2010,2015,2016,2017,2020,2022,2023,2024",1.9517360031625617,1.0883919705580234,39,0.18055555555555555,False,False
1305,"2011,2012,2013,2014,2017,2019,2023,2025","2010,2015,2016,2018,2020,2021,2022,2024",2.0483119977531974,1.022211395240586,73,0.33796296296296297,False,False
1306,"2011,2015,2018,2019,2020,2023,2024,2025","2010,2012,2013,2014,2016,2017,2021,2022",1.8942120769847857,1.3160750573712852,1,0.004629629629629629,False,False
1307,"2012,2013,2014,2018,2020,2021,2022,2024","2010,2011,2015,2016,2017,2019,2023,2025",1.3220751783958198,1.751999949797617,5,0.023148148148148147,False,False
1308,"2011,2012,2013,2014,2017,2020,2023,2025","2010,2015,2016,2018,2019,2021,2022,2024",2.3160183252459534,0.8566819681475497,48,0.2222222222222222,False,False
1309,"2012,2014,2016,2018,2019,2023,2024,2025","2010,2011,2013,2015,2017,2020,2021,2022",1.493814399457626,1.6932765599431892,4,0.018518518518518517,False,False
1310,"2010,2012,2013,2021,2022,2023,2024,2025","2011,2014,2015,2016,2017,2018,2019,2020",1.6254166296765131,1.5577573911476494,6,0.027777777777777776,False,False
1311,"2010,2012,2013,2018,2019,2022,2023,2025","2011,2014,2015,2016,2017,2020,2021,2024",1.349210459202018,1.852851736953721,39,0.18055555555555555,False,False
1312,"2013,2014,2015,2016,2017,2018,2019,2020","2010,2011,2012,2021,2022,2023,2024,2025",1.855649376772683,1.3470996147443492,1,0.004629629629629629,False,False
1313,"2010,2013,2015,2016,2017,2018,2019,2021","2011,2012,2014,2020,2022,2023,2024,2025",1.9973354660869602,1.2437839223521694,14,0.06481481481481481,False,False
1314,"2011,2012,2014,2017,2018,2020,2023,2024","2010,2013,2015,2016,2019,2021,2022,2025",1.5005632075234145,1.3920542310099742,22,0.10185185185185185,False,False
1315,"2011,2012,2017,2020,2022,2023,2024,2025","2010,2013,2014,2015,2016,2018,2019,2021",1.3257190881993681,1.6584573148299464,37,0.1712962962962963,False,False
1316,"2011,2013,2014,2016,2019,2020,2022,2024","2010,2012,2015,2017,2018,2021,2023,2025",1.7955347631222365,1.0604224984529602,84,0.3888888888888889,False,False
1317,"2010,2011,2012,2016,2018,2021,2024,2025","2013,2014,2015,2017,2019,2020,2022,2023",1.7804276035172641,1.4171634020499453,1,0.004629629629629629,False,False
1318,"2010,2011,2013,2014,2015,2016,2021,2024","2012,2017,2018,2019,2020,2022,2023,2025",2.2188555716170986,0.9995689561728192,15,0.06944444444444445,False,False
1319,"2011,2012,2013,2014,2015,2016,2023,2024","2010,2017,2018,2019,2020,2021,2022,2025",1.5662866786026401,1.4448722105696858,6,0.027777777777777776,False,False
1320,"2011,2013,2016,2017,2020,2021,2023,2025","2010,2012,2014,2015,2018,2019,2022,2024",2.895005069737213,0.5761811783435755,50,0.23148148148148148,False,False
1321,"2013,2015,2016,2017,2019,2021,2024,2025","2010,2011,2012,2014,2018,2020,2022,2023",2.1456548615722144,1.1280201864726482,2,0.009259259259259259,False,False
1322,"2010,2011,2013,2015,2017,2021,2023,2024","2012,2014,2016,2018,2019,2020,2022,2025",2.120692698813765,1.0631054322772941,9,0.041666666666666664,False,False
1323,"2010,2014,2015,2016,2019,2020,2021,2025","2011,2012,2013,2017,2018,2022,2023,2024",2.7351280335536408,0.8046577778633797,2,0.009259259259259259,False,False
1324,"2012,2015,2016,2017,2018,2019,2020,2025","2010,2011,2013,2014,2021,2022,2023,2024",1.6714219037205362,1.512146212204955,5,0.023148148148148147,False,False
1325,"2010,2013,2014,2016,2017,2019,2023,2024","2011,2012,2015,2018,2020,2021,2022,2025",2.273642788077573,1.0570400768129824,1,0.004629629629629629,False,False
1326,"2011,2012,2013,2014,2017,2018,2023,2025","2010,2015,2016,2019,2020,2021,2022,2024",1.4311598737429985,1.5418533651380018,16,0.07407407407407407,False,False
1327,"2010,2011,2012,2016,2018,2020,2022,2024","2013,2014,2015,2017,2019,2021,2023,2025",1.19798458026882,1.850686355456411,29,0.13425925925925927,False,False
1328,"2011,2014,2015,2017,2019,2020,2021,2025","2010,2012,2013,2016,2018,2022,2023,2024",2.24419558657172,0.8962370101060979,21,0.09722222222222222,False,False
1329,"2010,2011,2012,2014,2015,2017,2023,2025","2013,2016,2018,2019,2020,2021,2022,2024",1.4709706048387794,1.7148492067472234,1,0.004629629629629629,False,False
1330,"2011,2013,2014,2015,2016,2018,2021,2024","2010,2012,2017,2019,2020,2022,2023,2025",1.6281908652666357,1.38613432756103,10,0.046296296296296294,False,False
1331,"2012,2013,2015,2016,2017,2018,2023,2025","2010,2011,2014,2019,2020,2021,2022,2024",1.3457243679210702,1.8649613488163177,1,0.004629629629629629,False,False
1332,"2010,2012,2014,2016,2017,2021,2023,2025","2011,2013,2015,2018,2019,2020,2022,2024",1.9468130042418905,1.2832385014468657,3,0.013888888888888888,False,False
1333,"2010,2011,2014,2018,2019,2020,2021,2023","2012,2013,2015,2016,2017,2022,2024,2025",2.501976957647265,0.9240218546932308,2,0.009259259259259259,False,False
