method,method_label,candidate_id,parameters,min_delay_cagr,mean_delay_cagr,min_post_2008_cagr,min_trailing_252_return,min_2026_ytd_return,worst_volatility,worst_max_drawdown,worst_dotcom_drawdown,min_average_tqqq_weight,max_average_tqqq_weight,min_turnover,max_turnover,min_delay_cagr_value,max_delay_cagr_value,delay_cagr_gap,passes_hard_requirements,passes_original_hard_requirements,solves_2026,passes_all_requirements,tqqq_2026_capture_ratio,keeps_full_max_drawdown_near_60pct,strong_2026_solution
C_ndx_short_trend,C: Nasdaq short trend,short_10_confirm_5_floor_0.10,"{""confirmation_days"": 5, ""ndx_sma"": 10, ""spy_floor_vs_sma150"": -0.1}",0.40317782238483346,0.4074842891217425,0.40550948156664557,0.46504862416257975,0.015829543454872974,0.45886260034291687,-0.5389917715467143,-0.3707790080622211,0.6917224189951463,0.69185360094451,116.25095273515214,116.2510551381717,0.40317782238483346,0.41179075585865155,0.008612933473818085,True,True,True,True,0.13986121864676365,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_12_confirm_1_floor_0.05,"{""confirmation_days"": 1, ""ndx_sma"": 12, ""spy_floor_vs_sma150"": -0.05}",0.39180694764295354,0.4037924008631434,0.390086330483185,0.6313832931502643,0.13116200960770108,0.47117670845807536,-0.654543403027139,-0.3707790080622211,0.7179588088678998,0.7180899908172635,179.711493313488,179.74359703979326,0.39180694764295354,0.41577785408333323,0.02397090644037969,True,True,True,True,1.1588760317812212,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_12_confirm_1_floor_0.08,"{""confirmation_days"": 1, ""ndx_sma"": 12, ""spy_floor_vs_sma150"": -0.08}",0.38322080743446363,0.38782566830423093,0.36639033670525345,0.6313832931502643,0.13116200960770108,0.4745123513693956,-0.7271555912593056,-0.39456656651006694,0.7228125409943592,0.7229437229437229,195.59622541271528,195.6238720751392,0.38322080743446363,0.39243052917399823,0.009209721739534604,True,True,True,True,1.1588760317812212,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_12_confirm_1_floor_0.10,"{""confirmation_days"": 1, ""ndx_sma"": 12, ""spy_floor_vs_sma150"": -0.1}",0.3830305389662525,0.3884789196254096,0.3688229667821967,0.6313832931502643,0.13116200960770108,0.47502254879482075,-0.7395694933983641,-0.39456656651006694,0.7233372687918143,0.723468450741178,197.58442496446312,197.61086031419964,0.3830305389662525,0.3939273002845667,0.010896761318314185,True,True,True,True,1.1588760317812212,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_12_confirm_2_floor_0.05,"{""confirmation_days"": 2, ""ndx_sma"": 12, ""spy_floor_vs_sma150"": -0.05}",0.38561885307458343,0.3977181004838376,0.4089617322854293,0.6245318057162845,0.12641135270986203,0.4659280449850751,-0.6150024855958637,-0.41926376785864383,0.7086448904630723,0.708776072412436,139.90838069083304,139.91470740121113,0.38561885307458343,0.40981734789309177,0.02419849481850833,True,True,True,True,1.116901816605743,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_12_confirm_2_floor_0.08,"{""confirmation_days"": 2, ""ndx_sma"": 12, ""spy_floor_vs_sma150"": -0.08}",0.3679693469706671,0.380155120529009,0.3803587971787288,0.6245318057162845,0.12641135270986203,0.46853553367113443,-0.67070822662096,-0.4268088115980013,0.7124491669946216,0.7125803489439853,145.82379495993138,145.8245021914266,0.3679693469706671,0.39234089408735096,0.024371547116683878,True,True,True,True,1.116901816605743,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_12_confirm_2_floor_0.10,"{""confirmation_days"": 2, ""ndx_sma"": 12, ""spy_floor_vs_sma150"": -0.1}",0.3710913844920265,0.3807833514671858,0.3851878451965922,0.6245318057162845,0.12641135270986203,0.4687114523810112,-0.6760086920037318,-0.4268088115980013,0.7128427128427128,0.7129738947920766,149.81518293053648,149.8206549320566,0.3710913844920265,0.39047531844234507,0.019383933950318566,True,True,True,True,1.116901816605743,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_12_confirm_3_floor_0.05,"{""confirmation_days"": 3, ""ndx_sma"": 12, ""spy_floor_vs_sma150"": -0.05}",0.38616776127653907,0.39207350316395206,0.4041034750072121,0.5957170369484981,0.10643188382440472,0.4627678796237385,-0.5621915529396212,-0.42842752380601956,0.7019546110455201,0.7020857929948839,126.04193952390978,126.05909596797916,0.38616776127653907,0.39797924505136506,0.011811483774825993,True,True,True,True,0.9403741186211909,True,True
C_ndx_short_trend,C: Nasdaq short trend,short_12_confirm_3_floor_0.08,"{""confirmation_days"": 3, ""ndx_sma"": 12, ""spy_floor_vs_sma150"": -0.08}",0.37995416328724896,0.38046574485769225,0.3940662299383104,0.5957170369484981,0.10643188382440472,0.46511470784887005,-0.6271454318291914,-0.435853510156475,0.7053653417289781,0.7054965236783418,133.965541567926,133.98403200512803,0.37995416328724896,0.38097732642813553,0.0010231631408865738,True,True,True,True,0.9403741186211909,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_12_confirm_3_floor_0.10,"{""confirmation_days"": 3, ""ndx_sma"": 12, ""spy_floor_vs_sma150"": -0.1}",0.3810224003982172,0.3813842383685625,0.3953513024076958,0.5957170369484981,0.10643188382440472,0.46513809490710784,-0.6271454318291916,-0.435853510156475,0.7054965236783418,0.7056277056277056,133.96239653306424,133.98133605466123,0.3810224003982172,0.3817460763389078,0.0007236759406905602,True,True,True,True,0.9403741186211909,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_12_confirm_4_floor_0.05,"{""confirmation_days"": 4, ""ndx_sma"": 12, ""spy_floor_vs_sma150"": -0.05}",0.38972838219303774,0.40349702605799576,0.399011996440215,0.5328691900415947,0.06580260888283984,0.45943225911693436,-0.5577578160772281,-0.3707790080622211,0.6964449691722419,0.6965761511216056,116.15355188522179,116.16118190734468,0.38972838219303774,0.4172656699229538,0.027537287729916038,True,True,True,True,0.5813959887552668,True,True
C_ndx_short_trend,C: Nasdaq short trend,short_12_confirm_4_floor_0.08,"{""confirmation_days"": 4, ""ndx_sma"": 12, ""spy_floor_vs_sma150"": -0.08}",0.388647705061097,0.4038303794289554,0.40182607732335174,0.5328691900415947,0.06580260888283984,0.4610727895507547,-0.560523333602724,-0.3746001562065068,0.6993309720582448,0.6994621540076086,122.08919338292623,122.09581419496004,0.388647705061097,0.41901305379681375,0.030365348735716724,True,True,True,True,0.5813959887552668,True,True
C_ndx_short_trend,C: Nasdaq short trend,short_12_confirm_4_floor_0.10,"{""confirmation_days"": 4, ""ndx_sma"": 12, ""spy_floor_vs_sma150"": -0.1}",0.38972267193468735,0.40569485574321595,0.40362318360871785,0.5328691900415947,0.06580260888283984,0.4611700297126128,-0.560523333602724,-0.3746001562065068,0.6994621540076086,0.6995933359569724,122.08552831622984,122.0926691600983,0.38972267193468735,0.42166703955174456,0.03194436761705721,True,True,True,True,0.5813959887552668,True,True
C_ndx_short_trend,C: Nasdaq short trend,short_12_confirm_5_floor_0.05,"{""confirmation_days"": 5, ""ndx_sma"": 12, ""spy_floor_vs_sma150"": -0.05}",0.41606699000409275,0.4181646239044159,0.42027073071566723,0.46504862416257975,0.015829543454872974,0.45723210913996143,-0.5313647752042363,-0.3707790080622211,0.6917224189951463,0.69185360094451,104.2409766403152,104.25540742931096,0.41606699000409275,0.420262257804739,0.004195267800646274,True,True,True,True,0.13986121864676365,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_12_confirm_5_floor_0.08,"{""confirmation_days"": 5, ""ndx_sma"": 12, ""spy_floor_vs_sma150"": -0.08}",0.41673408351374097,0.41984222130006876,0.42942971062418245,0.46504862416257975,0.015829543454872974,0.45852866848949037,-0.5034111703048052,-0.3707790080622211,0.6942148760330579,0.6943460579824217,108.18747862221588,108.19579720489094,0.41673408351374097,0.42295035908639655,0.006216275572655583,True,True,True,True,0.13986121864676365,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_12_confirm_5_floor_0.10,"{""confirmation_days"": 5, ""ndx_sma"": 12, ""spy_floor_vs_sma150"": -0.1}",0.41433273280797134,0.41997222080351604,0.4338587300046821,0.46504862416257975,0.015829543454872974,0.45861485293209725,-0.5034111703048055,-0.3707790080622211,0.6943460579824217,0.6944772399317853,108.1843761690117,108.19213213819455,0.41433273280797134,0.42561170879906074,0.011278975991089402,True,True,True,True,0.13986121864676365,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_1_floor_0.05,"{""confirmation_days"": 1, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.05}",0.3607391982465502,0.379018940458247,0.3527800808574384,0.6245318057162845,0.12641135270986203,0.4710132703436893,-0.7165241105525009,-0.3707790080622211,0.7170405352223534,0.7171717171717171,169.7370180055052,169.7475021675175,0.3607391982465502,0.39729868266994384,0.03655948442339363,True,True,True,True,1.116901816605743,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_1_floor_0.08,"{""confirmation_days"": 1, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.08}",0.3562275085624398,0.3744245809354412,0.3509381126376403,0.6245318057162845,0.12641135270986203,0.47323525098274305,-0.7681668559114615,-0.374059226594077,0.7208448117539027,0.7209759937032665,175.6411462236024,175.66013244848818,0.3562275085624398,0.39262165330844256,0.03639414474600278,True,True,True,True,1.116901816605743,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_1_floor_0.10,"{""confirmation_days"": 1, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.1}",0.3520307760690107,0.3712565605496201,0.344023948286319,0.6245318057162845,0.12641135270986203,0.4734089171472137,-0.7681668559114618,-0.374059226594077,0.7211071756526302,0.721238357601994,177.63576482113376,177.65563642677972,0.3520307760690107,0.3904823450302295,0.03845156896121882,True,True,True,True,1.116901816605743,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_2_floor_0.05,"{""confirmation_days"": 2, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.05}",0.3913056201915699,0.3915713173555143,0.39033724415364857,0.5957170369484981,0.10643188382440472,0.465452360595649,-0.6560229787888305,-0.39959297557120077,0.708251344614981,0.7083825265643447,131.91656638034,131.93346467260085,0.3913056201915699,0.39183701451945874,0.0005313943278888456,True,True,True,True,0.9403741186211909,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_2_floor_0.08,"{""confirmation_days"": 2, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.08}",0.3805890492847275,0.3814439169459891,0.3800101464845751,0.5957170369484981,0.10643188382440472,0.46763273067256705,-0.7057934166365396,-0.40739358626158084,0.711662075298439,0.7117932572478027,135.83392199617444,135.85929153602262,0.3805890492847275,0.38229878460725075,0.0017097353225232759,True,True,True,True,0.9403741186211909,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_2_floor_0.10,"{""confirmation_days"": 2, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.1}",0.3800492621443414,0.38005483454759303,0.3762938929748605,0.5957170369484981,0.10643188382440472,0.467725004719219,-0.7057934166365396,-0.40739358626158084,0.7117932572478027,0.7119244391971665,137.83344328928973,137.85753396438886,0.3800492621443414,0.38006040695084464,1.1144806503216032e-05,True,True,True,True,0.9403741186211909,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_3_floor_0.05,"{""confirmation_days"": 3, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.05}",0.3881438083110227,0.3991672002778911,0.40879381112940716,0.5328691900415947,0.06580260888283984,0.4613349366739694,-0.49367469316442214,-0.40965055902336345,0.7020857929948839,0.7022169749442476,116.05678293140015,116.06196288055186,0.3881438083110227,0.4101905922447595,0.022046783933736824,True,True,True,True,0.5813959887552668,True,True
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_3_floor_0.08,"{""confirmation_days"": 3, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.08}",0.38225872975780417,0.3895201959715643,0.399919359482527,0.5328691900415947,0.06580260888283984,0.4635052971097392,-0.5723345942150235,-0.417320499535341,0.7052341597796143,0.7053653417289781,121.98812880049033,121.99192433295471,0.38225872975780417,0.3967816621853244,0.01452293242752023,True,True,True,True,0.5813959887552668,True,True
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_3_floor_0.10,"{""confirmation_days"": 3, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.1}",0.38225872975780417,0.3895201959715643,0.399919359482527,0.5328691900415947,0.06580260888283984,0.4635052971097392,-0.5723345942150235,-0.417320499535341,0.7052341597796143,0.7053653417289781,121.98812880049033,121.99192433295471,0.38225872975780417,0.3967816621853244,0.01452293242752023,True,True,True,True,0.5813959887552668,True,True
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_4_floor_0.05,"{""confirmation_days"": 4, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.05}",0.39875562980927803,0.4069891677659454,0.4106074707092626,0.46504862416257975,0.015829543454872974,0.45871706011761904,-0.4869194786344796,-0.3707790080622211,0.6971008789190607,0.6972320608684245,102.15464486416923,102.16014007056624,0.39875562980927803,0.4152227057226128,0.01646707591333474,True,True,True,True,0.13986121864676365,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_4_floor_0.08,"{""confirmation_days"": 4, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.08}",0.3951365429271354,0.4074375861111933,0.4092090078900128,0.46504862416257975,0.015829543454872974,0.4602628939910088,-0.48395862308391524,-0.3707790080622211,0.6998556998556998,0.6999868818050636,108.09257910075037,108.09783623568123,0.3951365429271354,0.4197386292952512,0.024602086368115783,True,True,True,True,0.13986121864676365,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_4_floor_0.10,"{""confirmation_days"": 4, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.1}",0.3951365429271354,0.4074375861111933,0.4092090078900128,0.46504862416257975,0.015829543454872974,0.4602628939910088,-0.48395862308391524,-0.3707790080622211,0.6998556998556998,0.6999868818050636,108.09257910075037,108.09783623568123,0.3951365429271354,0.4197386292952512,0.024602086368115783,True,True,True,True,0.13986121864676365,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_5_floor_0.05,"{""confirmation_days"": 5, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.05}",0.41198599139265957,0.41709400444176803,0.43171374898267834,0.44381635933654917,0.0011076007636754426,0.4574308323857742,-0.4827678654096047,-0.3707790080622211,0.6932966023875115,0.6934277843368752,94.22405850455866,94.23378811654024,0.41198599139265957,0.4222020174908765,0.010216026098216924,True,True,True,True,0.009786156690074708,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_5_floor_0.08,"{""confirmation_days"": 5, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.08}",0.41132739785494987,0.41950387360684793,0.4402054358783456,0.44381635933654917,0.0011076007636754426,0.45869879603669006,-0.5017270386643671,-0.3707790080622211,0.6956578774760593,0.695789059425423,98.17136243212956,98.17647063099693,0.41132739785494987,0.427680349358746,0.01635295150379612,True,True,True,True,0.009786156690074708,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_5_floor_0.10,"{""confirmation_days"": 5, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.1}",0.41132739785494987,0.41950387360684793,0.4402054358783456,0.44381635933654917,0.0011076007636754426,0.45869879603669006,-0.5017270386643671,-0.3707790080622211,0.6956578774760593,0.695789059425423,98.17136243212956,98.17647063099693,0.41132739785494987,0.427680349358746,0.01635295150379612,True,True,True,True,0.009786156690074708,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_1_floor_0.05,"{""confirmation_days"": 1, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.05}",0.37684795941382454,0.3825528593917483,0.3746469521274005,0.5957170369484981,0.10643188382440472,0.4696257080360021,-0.6906187249918319,-0.3707790080622211,0.7163846254755346,0.7165158074248983,169.75738897718196,169.76556057556076,0.37684795941382454,0.3882577593696721,0.011409799955847566,True,True,True,True,0.9403741186211909,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_1_floor_0.08,"{""confirmation_days"": 1, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.08}",0.3804244012749842,0.38456878068953093,0.38582036523686347,0.5957170369484981,0.10643188382440472,0.47144683838974133,-0.6592630137436692,-0.3707790080622211,0.719532992260265,0.7196641742096288,175.68301203272193,175.69641570387853,0.3804244012749842,0.38871316010407764,0.008288758829093412,True,True,True,True,0.9403741186211909,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_1_floor_0.10,"{""confirmation_days"": 1, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.1}",0.3804244012749842,0.38456878068953093,0.38582036523686347,0.5957170369484981,0.10643188382440472,0.47144683838974133,-0.6592630137436692,-0.3707790080622211,0.719532992260265,0.7196641742096288,175.68301203272193,175.69641570387853,0.3804244012749842,0.38871316010407764,0.008288758829093412,True,True,True,True,0.9403741186211909,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_2_floor_0.05,"{""confirmation_days"": 2, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.05}",0.3733249642801446,0.3883054078621794,0.3935298958122515,0.5328691900415947,0.06580260888283984,0.46450132557590573,-0.5794765076368421,-0.387630823991689,0.7075954348681621,0.7077266168175259,131.9391417886593,131.95274727556807,0.3733249642801446,0.40328585144421414,0.029960887164069527,True,True,True,True,0.5813959887552668,True,True
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_2_floor_0.08,"{""confirmation_days"": 2, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.08}",0.3696071532814029,0.3840844586439547,0.38828152746017786,0.5328691900415947,0.06580260888283984,0.4661441531059668,-0.5811308969063576,-0.39558684939857736,0.7103502558048013,0.7104814377541651,133.87140997715312,133.88913090624948,0.3696071532814029,0.39856176400650645,0.028954610725103525,True,True,True,True,0.5813959887552668,True,True
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_2_floor_0.10,"{""confirmation_days"": 2, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.1}",0.3696071532814029,0.3840844586439547,0.38828152746017786,0.5328691900415947,0.06580260888283984,0.4661441531059668,-0.5811308969063576,-0.39558684939857736,0.7103502558048013,0.7104814377541651,133.87140997715312,133.88913090624948,0.3696071532814029,0.39856176400650645,0.028954610725103525,True,True,True,True,0.5813959887552668,True,True
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_3_floor_0.05,"{""confirmation_days"": 3, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.05}",0.37068778926344836,0.38557947017815863,0.3900758781781817,0.46504862416257975,0.015829543454872974,0.4613358186329266,-0.495336600870976,-0.4323367217373215,0.7014298832480651,0.7015610651974288,116.06967583307146,116.0781877946342,0.37068778926344836,0.4004711510928689,0.02978336182942054,True,True,True,True,0.13986121864676365,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_3_floor_0.08,"{""confirmation_days"": 3, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.08}",0.36907743636541435,0.38121596823485193,0.38836511041331345,0.46504862416257975,0.015829543454872974,0.46317069803906147,-0.5092499722812077,-0.43971191898982664,0.7040535222353405,0.7041847041847041,120.00755962890348,120.01506612581332,0.36907743636541435,0.3933545001042895,0.02427706373887517,True,True,True,True,0.13986121864676365,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_3_floor_0.10,"{""confirmation_days"": 3, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.1}",0.36907743636541435,0.38121596823485193,0.38836511041331345,0.46504862416257975,0.015829543454872974,0.46317069803906147,-0.5092499722812077,-0.43971191898982664,0.7040535222353405,0.7041847041847041,120.00755962890348,120.01506612581332,0.36907743636541435,0.3933545001042895,0.02427706373887517,True,True,True,True,0.13986121864676365,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_4_floor_0.05,"{""confirmation_days"": 4, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.05}",0.38729505454158875,0.39453099195334396,0.3979243851147307,0.44381635933654917,0.0011076007636754426,0.45870698338521204,-0.5052058685917786,-0.3707790080622211,0.6964449691722419,0.6965761511216056,104.16463198931966,104.17010617203209,0.38729505454158875,0.40176692936509917,0.014471874823510422,True,True,True,True,0.009786156690074708,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_4_floor_0.08,"{""confirmation_days"": 4, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.08}",0.3866543595283325,0.3958756888808118,0.4014692717142385,0.44381635933654917,0.0011076007636754426,0.4601900326604766,-0.498783110335591,-0.3734218211568828,0.6988062442607897,0.6989374262101535,108.1097766344733,108.11070037540566,0.3866543595283325,0.40509701823329114,0.018442658704958648,True,True,True,True,0.009786156690074708,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_4_floor_0.10,"{""confirmation_days"": 4, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.1}",0.3866543595283325,0.3958756888808118,0.4014692717142385,0.44381635933654917,0.0011076007636754426,0.4601900326604766,-0.498783110335591,-0.3734218211568828,0.6988062442607897,0.6989374262101535,108.1097766344733,108.11070037540566,0.3866543595283325,0.40509701823329114,0.018442658704958648,True,True,True,True,0.009786156690074708,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_5_floor_0.05,"{""confirmation_days"": 5, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.05}",0.3928268979551095,0.403756662193966,0.41240341696556726,0.43701374261976755,-0.00360917035213415,0.4577486970053592,-0.5259333465429179,-0.3707790080622211,0.6923783287419651,0.6925095106913288,90.23602781339656,90.24399233387945,0.3928268979551095,0.4146864264328225,0.021859528477712997,True,True,False,False,-0.03188866218361204,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_5_floor_0.08,"{""confirmation_days"": 5, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.08}",0.39153845404218957,0.4045389561262176,0.4113296096222159,0.43701374261976755,-0.00360917035213415,0.45901324488485185,-0.5050411200464382,-0.3707790080622211,0.6944772399317853,0.6946084218811491,96.18944901072308,96.19127901969888,0.39153845404218957,0.41753945821024563,0.026001004168056063,True,True,False,False,-0.03188866218361204,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_5_floor_0.10,"{""confirmation_days"": 5, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.1}",0.39153845404218957,0.4045389561262176,0.4113296096222159,0.43701374261976755,-0.00360917035213415,0.45901324488485185,-0.5050411200464382,-0.3707790080622211,0.6944772399317853,0.6946084218811491,96.18944901072308,96.19127901969888,0.39153845404218957,0.41753945821024563,0.026001004168056063,True,True,False,False,-0.03188866218361204,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_20_confirm_1_floor_0.05,"{""confirmation_days"": 1, ""ndx_sma"": 20, ""spy_floor_vs_sma150"": -0.05}",0.3769910902945688,0.3926894578863661,0.3678268780892031,0.5328691900415947,0.06580260888283984,0.46910944409237004,-0.6123225144948184,-0.3707790080622211,0.7153351698806244,0.7154663518299882,163.77520944945303,163.787679261868,0.3769910902945688,0.40838782547816344,0.03139673518359465,True,True,True,True,0.5813959887552668,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_20_confirm_1_floor_0.08,"{""confirmation_days"": 1, ""ndx_sma"": 20, ""spy_floor_vs_sma150"": -0.08}",0.38110346624987623,0.39400064781813937,0.3805258245908414,0.5328691900415947,0.06580260888283984,0.47078744491467567,-0.6138476836796558,-0.3707790080622211,0.7183523547159911,0.7184835366653548,169.69190897028133,169.72572708826087,0.38110346624987623,0.4068978293864025,0.025794363136526277,True,True,True,True,0.5813959887552668,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_20_confirm_1_floor_0.10,"{""confirmation_days"": 1, ""ndx_sma"": 20, ""spy_floor_vs_sma150"": -0.1}",0.38110346624987623,0.39400064781813937,0.3805258245908414,0.5328691900415947,0.06580260888283984,0.47078744491467567,-0.6138476836796558,-0.3707790080622211,0.7183523547159911,0.7184835366653548,169.69190897028133,169.72572708826087,0.38110346624987623,0.4068978293864025,0.025794363136526277,True,True,True,True,0.5813959887552668,False,False
C_ndx_short_trend,C: Nasdaq short trend,short_20_confirm_2_floor_0.05,"{""confirmation_days"": 2, ""ndx_sma"": 20, ""spy_floor_vs_sma150"": -0.05}",0.376806238602692,0.38709638215938447,0.39782656931450733,0.46504862416257975,0.015829543454872974,0.4642227973806802,-0.5608148603377515,-0.387630823991689,0.7069395251213433,0.7070707070707071,131.95475949898503,131.961808761375,0.376806238602692,0.3973865257160769,0.020580287113384887,True,True,True,True,0.13986121864676365,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_20_confirm_2_floor_0.08,"{""confirmation_days"": 2, ""ndx_sma"": 20, ""spy_floor_vs_sma150"": -0.08}",0.3713264718710043,0.3822196596755367,0.3896205144080298,0.46504862416257975,0.015829543454872974,0.4658528405258832,-0.5739962354790562,-0.39558684939857736,0.7095631641086186,0.7096943460579824,133.89159224702502,133.8943101637251,0.3713264718710043,0.39311284748006914,0.021786375609064823,True,True,True,True,0.13986121864676365,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_20_confirm_2_floor_0.10,"{""confirmation_days"": 2, ""ndx_sma"": 20, ""spy_floor_vs_sma150"": -0.1}",0.3713264718710043,0.3822196596755367,0.3896205144080298,0.46504862416257975,0.015829543454872974,0.4658528405258832,-0.5739962354790562,-0.39558684939857736,0.7095631641086186,0.7096943460579824,133.89159224702502,133.8943101637251,0.3713264718710043,0.39311284748006914,0.021786375609064823,True,True,True,True,0.13986121864676365,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_20_confirm_3_floor_0.05,"{""confirmation_days"": 3, ""ndx_sma"": 20, ""spy_floor_vs_sma150"": -0.05}",0.3756785280916981,0.3854094477201614,0.3969938992271633,0.44381635933654917,0.0011076007636754426,0.46123120182965577,-0.5572160208444606,-0.4323367217373215,0.7006427915518825,0.7007739735012463,116.08313011287999,116.0932683499008,0.3756785280916981,0.3951403673486247,0.019461839256926572,True,True,True,True,0.009786156690074708,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_20_confirm_3_floor_0.08,"{""confirmation_days"": 3, ""ndx_sma"": 20, ""spy_floor_vs_sma150"": -0.08}",0.37334811587773964,0.37981364028315545,0.3940741149260478,0.44381635933654917,0.0011076007636754426,0.46305897235328736,-0.5871807902695161,-0.43971191898982664,0.703135248589794,0.7032664305391578,120.02416349806327,120.03160126309143,0.37334811587773964,0.38627916468857126,0.012931048810831625,True,True,True,True,0.009786156690074708,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_20_confirm_3_floor_0.10,"{""confirmation_days"": 3, ""ndx_sma"": 20, ""spy_floor_vs_sma150"": -0.1}",0.37334811587773964,0.37981364028315545,0.3940741149260478,0.44381635933654917,0.0011076007636754426,0.46305897235328736,-0.5871807902695161,-0.43971191898982664,0.703135248589794,0.7032664305391578,120.02416349806327,120.03160126309143,0.37334811587773964,0.38627916468857126,0.012931048810831625,True,True,True,True,0.009786156690074708,True,False
C_ndx_short_trend,C: Nasdaq short trend,short_20_confirm_4_floor_0.05,"{""confirmation_days"": 4, ""ndx_sma"": 20, ""spy_floor_vs_sma150"": -0.05}",0.38140658252486914,0.3933144721982397,0.4008281464270509,0.43701374261976755,-0.00360917035213415,0.4586281053968241,-0.5807195305094779,-0.3707790080622211,0.6956578774760593,0.695789059425423,102.17005038045922,102.18981111662823,0.38140658252486914,0.4052223618716102,0.02381577934674106,True,True,False,False,-0.03188866218361204,True,False
