signal,start,signal_window,below_entry_drawdown_pct,cagr,annualized_vol,max_drawdown,final_multiple,below_regime_share,wait_regime_share
QQQ,2010-02-12,160,84.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,84.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,85.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,85.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,86.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,86.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,87.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,87.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,88.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,88.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,89.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,89.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,90.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,90.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,91.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,91.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,92.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,92.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,93.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,93.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,94.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,94.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,95.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
