feature,direction,threshold,available_n,skipped_n,skipped_loss_n,skipped_win_n,skipped_loss_rate,skipped_avg_return_pct,kept_n,kept_win_rate,kept_avg_return_pct,loss_recall_total,win_cost_total,score
IEF_TLT_PREV_CLOSE_RET_20D,<=,0.014315623253460209,97,77,29,48,0.37662337662337664,2.1121015430368972,20,0.85,9.509170359423235,0.90625,0.7384615384615385,2.6636203561329994
UVIX_OPEN_GAP_FROM_PREV_CLOSE,>=,0.0005985374734188434,97,29,14,15,0.4827586206896552,2.6192552762994983,68,0.7352941176470589,4.071423867494417,0.4375,0.23076923076923078,2.661442936236322
QQQ_PREV_CLOSE_RET_5D,>=,0.03444230395700068,97,10,5,5,0.5,5.93383023842644,87,0.6896551724137931,3.373297972621166,0.15625,0.07692307692307693,2.6607073389493605
XLY_PREV_CLOSE_RET_20D,>=,0.06792389816975662,97,20,10,10,0.5,5.218463950789341,77,0.7142857142857143,3.226570740084662,0.3125,0.15384615384615385,2.6503395260152223
QQQ_PREV_CLOSE_RET_20D,>=,0.07835054229476071,97,10,5,5,0.5,8.782887626221159,87,0.6896551724137931,3.0458201119551056,0.15625,0.07692307692307693,2.6443334459160575
GLD_PREV_CLOSE_RET_20D,<=,0.03837397477051444,97,77,30,47,0.38961038961038963,3.233445945012283,20,0.9,5.191994411818,0.9375,0.7230769230769231,2.6261331871243665
SPY_GLD_PREV_CLOSE_RATIO_SMA20,>=,-0.002473324740741396,97,77,30,47,0.38961038961038963,3.2360566858062785,20,0.9,5.181943059761118,0.9375,0.7230769230769231,2.625630619521522
FNG_PREV_SMA20_RATIO,<=,0.29198966408268734,81,41,15,26,0.36585365853658536,1.6626653981175703,40,0.775,6.669826078930401,0.46875,0.4,2.6243449624831054
FNG_PREV_CHANGE_5D,<=,-2.6999999999999957,82,25,9,16,0.36,0.40032731884884515,57,0.7368421052631579,5.797212862827285,0.28125,0.24615384615384617,2.6142331127769913
UUP_SPY_PREV_CLOSE_RATIO_SMA20,>=,-0.010816416875950934,97,20,9,11,0.45,0.24737797337776218,77,0.7012987012987013,4.517761903048708,0.28125,0.16923076923076924,2.6105534298177706
UVIX_PREV_CLOSE_RET_10D,>=,-0.12252850727563248,97,29,13,16,0.4482758620689655,0.788618068420058,68,0.7205882352941176,4.852136794384178,0.40625,0.24615384615384617,2.6064935615166807
GLD_PREV_CLOSE_RET_20D,<=,-0.025793843895824464,97,20,9,11,0.45,0.5656205361478407,77,0.7012987012987013,4.4351014971344025,0.28125,0.16923076923076924,2.6064204095220553
UUP_PREV_CLOSE_RET_5D,<=,-0.008627098439927637,97,20,9,11,0.45,0.6845029530450004,77,0.7012987012987013,4.404222947290985,0.28125,0.16923076923076924,2.6048764820298844
UVIX_OPEN_SMA5_RATIO,>=,-0.0973429852651021,97,77,29,48,0.37662337662337664,2.4186075445257704,20,0.85,8.329122253691073,0.90625,0.7384615384615385,2.604617950846392
FNG_PREV_CHANGE_5D,>=,49.50000000000003,82,9,3,6,0.3333333333333333,1.3053952637748165,73,0.7123287671232876,4.502750120252096,0.09375,0.09230769230769231,2.6031494484081086
SPY_PREV_CLOSE_RET_5D,<=,0.006665163662930152,97,20,9,11,0.45,0.8219345238849382,77,0.7012987012987013,4.368526435384507,0.28125,0.16923076923076924,2.6030916564345605
FNG_PREV_CHANGE_5D,<=,2.3999999999999986,82,33,12,21,0.36363636363636365,1.508212926486241,49,0.7551020408163265,5.932209991394498,0.375,0.3230769230769231,2.602476062578145
UVIX_PREV_CLOSE_RET_10D,>=,-0.09046644147075959,97,20,9,11,0.45,0.890818766982218,77,0.7012987012987013,4.350634424190408,0.28125,0.16923076923076924,2.6021970558748553
FNG_VALUE,<=,47.4,85,9,3,6,0.3333333333333333,3.801059539778142,76,0.7105263157894737,4.565805986794378,0.09375,0.09230769230769231,2.600894887733781
FNG_PREV_VALUE,>=,86.20000000000002,85,9,3,6,0.3333333333333333,3.825157171341452,76,0.7105263157894737,4.562952319898723,0.09375,0.09230769230769231,2.6007522043889986
FNG_PREV_CHANGE_5D,<=,-8.8,82,17,6,11,0.35294117647058826,1.2807977356481297,65,0.7230769230769231,4.90270391763628,0.1875,0.16923076923076924,2.598076372352402
IWM_PREV_CLOSE_RET_5D,>=,0.028667232777630815,97,20,9,11,0.45,1.3345892562083694,77,0.7012987012987013,4.235369362053746,0.28125,0.16923076923076924,2.5964338027680225
HYG_PREV_CLOSE_SMA20_RATIO,>=,0.008727092752516753,97,20,9,11,0.45,1.3994541923591763,77,0.7012987012987013,4.218521326689901,0.28125,0.16923076923076924,2.59559140099983
UVIX_OPEN_SMA5_RATIO,>=,-0.03166557652800133,97,29,13,16,0.4482758620689655,1.4268768972401342,68,0.7205882352941176,4.57993817621091,0.40625,0.24615384615384617,2.592883630608018
IWM_PREV_CLOSE_SMA20_RATIO,>=,0.03823018076101312,97,20,9,11,0.45,1.6418291204938071,77,0.7012987012987013,4.155566799901685,0.28125,0.16923076923076924,2.5924436746604194
FNG_PREV_CHANGE_5D,<=,-18.8,82,9,3,6,0.3333333333333333,3.221397458839179,73,0.7123287671232876,4.266530671545532,0.09375,0.09230769230769231,2.59133847597278
HYG_TLT_PREV_CLOSE_RET_20D,>=,0.03736873167604284,97,20,9,11,0.45,2.1713528029525038,77,0.7012987012987013,4.0180281810812435,0.28125,0.16923076923076924,2.585566743719397
FNG_PREV_CHANGE_20D,<=,-27.0,81,9,3,6,0.3333333333333333,2.9246159384670274,72,0.7083333333333334,4.286677514358796,0.09375,0.09230769230769231,2.580359516743581
FNG_PREV_SMA20_RATIO,<=,-0.21052631578947367,81,9,3,6,0.3333333333333333,3.9492882098627167,72,0.7083333333333334,4.158593480434334,0.09375,0.09230769230769231,2.5739553150473578
FNG_PREV_VALUE,>=,74.0,85,27,10,17,0.37037037037037035,3.7822039714574096,58,0.7413793103448276,4.811918683190101,0.3125,0.26153846153846155,2.573565774025897
SPY_GLD_PREV_CLOSE_RET_20D,>=,0.04881502492090944,97,39,17,22,0.4358974358974359,1.5733369016941465,58,0.7413793103448276,5.025087704073002,0.53125,0.3384615384615385,2.5728282136740304
UVIX_OPEN_SMA5_RATIO,>=,-0.04068045558171941,97,39,17,22,0.4358974358974359,1.7026173896592764,58,0.7413793103448276,4.938157720786103,0.53125,0.3384615384615385,2.568481714509686
FNG_PREV_CHANGE_20D,<=,-10.0,81,17,6,11,0.35294117647058826,3.26260131215002,64,0.71875,4.367157846460721,0.1875,0.16923076923076924,2.5583182995628553
GLD_PREV_CLOSE_SMA20_RATIO,<=,-0.023119962589684313,97,10,4,6,0.4,-2.182051352567335,87,0.6781609195402298,4.306157925608956,0.125,0.09230769230769231,2.5574829625934448
VIX3M_VIX_PREV_CLOSE_RATIO,>=,0.22844286238007755,97,20,9,11,0.45,4.933651008513276,77,0.7012987012987013,3.300548127688835,0.28125,0.16923076923076924,2.549692741049777
VIX_VIX3M_PREV_CLOSE_RATIO,<=,-0.18595811359844858,97,20,9,11,0.45,4.933651008513276,77,0.7012987012987013,3.300548127688835,0.28125,0.16923076923076924,2.549692741049777
^VIX_PREV_CLOSE_SMA20_RATIO,<=,-0.1365021854292354,97,10,4,6,0.4,-0.6516504956457353,87,0.6781609195402298,4.130249781135209,0.125,0.09230769230769231,2.5486875553697574
HYG_PREV_CLOSE_RET_5D,>=,0.007211981744990671,97,20,9,11,0.45,5.024520364669324,77,0.7012987012987013,3.276945697518433,0.28125,0.16923076923076924,2.5485126195412566
HYG_PREV_CLOSE_RET_5D,<=,-0.005423615862620634,97,10,4,6,0.4,-0.2895330253126117,87,0.6781609195402298,4.088627083395769,0.125,0.09230769230769231,2.5466064204827856
UUP_PREV_CLOSE_SMA20_RATIO,>=,0.010962858960368175,97,10,4,6,0.4,-0.27049118729597205,87,0.6781609195402298,4.086438366382363,0.125,0.09230769230769231,2.5464969846321153
UVIX_PREV_CLOSE_RET_5D,>=,-0.003362879666162178,97,10,4,6,0.4,-0.1488485546312824,87,0.6781609195402298,4.072456454581823,0.125,0.09230769230769231,2.5457978890420883
UVIX_OPEN_SMA50_RATIO,>=,-0.39682336673955987,97,68,26,42,0.38235294117647056,1.52324086726149,29,0.7931034482758621,8.59430506994912,0.8125,0.6461538461538462,2.545224693347667
^VIX3M_OPEN_SMA20_RATIO,<=,-0.11278881419129065,97,10,4,6,0.4,0.19255421942819922,87,0.6781609195402298,4.0332147564140675,0.125,0.09230769230769231,2.5438358041337006
UVIX_OPEN_SMA20_RATIO,>=,-0.13184320651238593,97,29,12,17,0.41379310344827586,-0.6153217963090647,68,0.7058823529411765,5.450875854342187,0.375,0.26153846153846155,2.5424454934504532
UVIX_OPEN_GAP_FROM_PREV_CLOSE,>=,0.025537272267758572,97,10,4,6,0.4,0.47820547550239334,87,0.6781609195402298,4.000381278704388,0.125,0.09230769230769231,2.5421941302482165
TLT_PREV_CLOSE_SMA20_RATIO,>=,0.015817654310090794,97,10,4,6,0.4,0.5555830439979219,87,0.6781609195402298,3.9914873053140987,0.125,0.09230769230769231,2.541749431578702
UVIX_OPEN_SMA10_RATIO,>=,-0.12286365371007399,97,68,27,41,0.39705882352941174,2.6955497997367774,29,0.8275862068965517,5.845442745524308,0.84375,0.6307692307692307,2.5413203507260516
^VIX3M_PREV_CLOSE_RET_5D,>=,0.018586350554135565,97,10,4,6,0.4,0.8559155740791979,87,0.6781609195402298,3.9569663248449856,0.125,0.09230769230769231,2.5400233825552463
XLY_PREV_CLOSE_RET_20D,<=,0.015009842105072746,97,10,4,6,0.4,0.953954369658408,87,0.6781609195402298,3.945697497766917,0.125,0.09230769230769231,2.539459941201343
SPY_GLD_PREV_CLOSE_RATIO_SMA20,>=,0.018770261708332736,97,49,21,28,0.42857142857142855,2.7151898740288005,48,0.7708333333333334,4.578560878643638,0.65625,0.4307692307692308,2.53923024173438
^VIX_OPEN_SMA20_RATIO,<=,-0.14349357593336545,97,10,4,6,0.4,1.0801837955896023,87,0.6781609195402298,3.9311883683495377,0.125,0.09230769230769231,2.538734484730474
UUP_SPY_PREV_CLOSE_RET_20D,>=,-0.017085859183369932,97,10,4,6,0.4,1.0821027092151696,87,0.6781609195402298,3.93096780356499,0.125,0.09230769230769231,2.5387234564912466
^VIX3M_PREV_CLOSE_SMA20_RATIO,>=,0.0006339484095683706,97,10,4,6,0.4,1.088043831615213,87,0.6781609195402298,3.9302849159328006,0.125,0.09230769230769231,2.538689312109637
UVIX_PREV_CLOSE_RET_10D,>=,-0.2108776531739056,97,68,27,41,0.39705882352941174,2.7202203080653686,29,0.8275862068965517,5.787594657029681,0.84375,0.6307692307692307,2.5384279463013204
IEF_TLT_PREV_CLOSE_RATIO_SMA20,<=,-0.00996124023190963,97,10,4,6,0.4,1.2020012816568495,87,0.6781609195402298,3.917186358456751,0.125,0.09230769230769231,2.5380343842358344
HYG_PREV_CLOSE_SMA20_RATIO,>=,0.012854664132003278,97,10,4,6,0.4,1.2530428508950486,87,0.6781609195402298,3.9113195114178767,0.125,0.09230769230769231,2.5377410418838906
UUP_SPY_PREV_CLOSE_RATIO_SMA20,<=,-0.042521291539477785,97,10,4,6,0.4,1.2917380604127227,87,0.6781609195402298,3.9068717861859605,0.125,0.09230769230769231,2.537518655622295
^VIX_PREV_CLOSE_RET_5D,>=,0.034493548590206514,97,10,4,6,0.4,1.429895888110345,87,0.6781609195402298,3.8909915761057743,0.125,0.09230769230769231,2.536724645118286
UVIX_OPEN_SMA5_RATIO,>=,-0.00125733145506742,97,10,4,6,0.4,1.4352820745515538,87,0.6781609195402298,3.89037247421598,0.125,0.09230769230769231,2.536693690023796
FNG_VALUE,>=,75.0,85,28,10,18,0.35714285714285715,3.637956703807489,57,0.7368421052631579,4.9008421604871275,0.3125,0.27692307692307694,2.53578820403361
SPY_PREV_CLOSE_RET_20D,<=,0.024646415081679685,97,10,4,6,0.4,1.6238424247136092,87,0.6781609195402298,3.868698870749077,0.125,0.09230769230769231,2.535610009850451
QQQ_SPY_PREV_CLOSE_RET_20D,<=,-0.014114822943795532,97,10,4,6,0.4,1.6829643041212676,87,0.6781609195402298,3.8619032524263575,0.125,0.09230769230769231,2.5352702289343148
XLY_PREV_CLOSE_RET_5D,<=,-0.0006688752359634164,97,10,4,6,0.4,1.7666946395640373,87,0.6781609195402298,3.852279075938683,0.125,0.09230769230769231,2.534789020109931
XLY_XLP_PREV_CLOSE_RET_20D,>=,0.08303185847898252,97,10,4,6,0.4,1.8595865667851688,87,0.6781609195402298,3.84160184292476,0.125,0.09230769230769231,2.534255158459235
UVIX_PREV_CLOSE_SMA10_RATIO,>=,-0.028265361932831076,97,10,4,6,0.4,2.3058399942104484,87,0.6781609195402298,3.790308345519555,0.125,0.09230769230769231,2.531690483588975
HYG_TLT_PREV_CLOSE_RATIO_SMA20,<=,-0.012857861378829936,97,10,4,6,0.4,2.385883079969441,87,0.6781609195402298,3.781107990834614,0.125,0.09230769230769231,2.5312304658547276
^VIX3M_OPEN_GAP_FROM_PREV_CLOSE,>=,-0.008614788220197388,97,68,26,42,0.38235294117647056,1.6444793777732465,29,0.7931034482758621,8.31002166599052,0.8125,0.6461538461538462,2.5310105231497366
HYG_PREV_CLOSE_SMA20_RATIO,<=,-0.002597872270037249,97,10,4,6,0.4,3.170658452948915,87,0.6781609195402298,3.6909039249749043,0.125,0.09230769230769231,2.526720262561742
XLY_PREV_CLOSE_SMA20_RATIO,>=,0.03601788803317985,97,20,9,11,0.45,6.709194862367449,77,0.7012987012987013,2.8393679059085315,0.28125,0.16923076923076924,2.5266337299607615
XLY_PREV_CLOSE_RET_5D,<=,0.009952985814101511,97,29,12,17,0.41379310344827586,0.15791311058092733,68,0.7058823529411765,5.121113908756748,0.375,0.26153846153846155,2.525957396171181
FNG_PREV_CHANGE_5D,<=,8.0,82,43,15,28,0.3488372093023256,2.4767147727954524,39,0.7692307692307693,5.998732844158255,0.46875,0.4307692307692308,2.525696928433316
^VIX3M_OPEN_GAP_FROM_PREV_CLOSE,>=,0.014467404716625998,97,10,4,6,0.4,3.4700570506829918,87,0.6781609195402298,3.6564902930514473,0.125,0.09230769230769231,2.524999580965569
SPY_PREV_CLOSE_RET_20D,>=,0.05915391972782302,97,10,4,6,0.4,3.502159267758347,87,0.6781609195402298,3.652800383042785,0.125,0.09230769230769231,2.524815085465136
SPY_GLD_PREV_CLOSE_RET_20D,>=,0.028487340218348405,97,58,24,34,0.41379310344827586,2.741768143576844,39,0.7948717948717948,4.969042914739714,0.75,0.5230769230769231,2.5237837107237233
UVIX_PREV_CLOSE_SMA50_RATIO,<=,-0.44122399877654483,97,10,4,6,0.4,3.746303637592854,87,0.6781609195402298,3.6247378117974405,0.125,0.09230769230769231,2.5234119569028692
HYG_LQD_PREV_CLOSE_RET_20D,>=,0.024362280720138154,97,10,4,6,0.4,3.9855825096538977,87,0.6781609195402298,3.5972344931697333,0.125,0.09230769230769231,2.522036790971484
UVIX_OPEN_SMA10_RATIO,>=,-0.07358845899313524,97,29,12,17,0.41379310344827586,0.38139650479026244,68,0.7058823529411765,5.025804814167473,0.375,0.26153846153846155,2.5211919414417174
UUP_SPY_PREV_CLOSE_RATIO_SMA20,>=,-0.015257413019323002,97,29,12,17,0.41379310344827586,0.3834009830816482,68,0.7058823529411765,5.024949963131441,0.375,0.26153846153846155,2.521149198889916
XLY_PREV_CLOSE_SMA20_RATIO,<=,0.005225657105086867,97,10,4,6,0.4,4.2625136126258045,87,0.6781609195402298,3.5654033319085956,0.125,0.09230769230769231,2.520445232908427
UVIX_PREV_CLOSE_RET_20D,<=,-0.43059337104079853,97,10,4,6,0.4,4.333233501607387,87,0.6781609195402298,3.5572746090371483,0.125,0.09230769230769231,2.5200387967648545
UUP_PREV_CLOSE_RET_5D,>=,0.0068751782223928975,97,20,8,12,0.4,-0.4955937021572453,77,0.6883116883116883,4.710741559031828,0.25,0.18461538461538463,2.515856758271272
GLD_PREV_CLOSE_RET_20D,<=,-0.01296831837590897,97,29,12,17,0.41379310344827586,0.7431581019577436,68,0.7058823529411765,4.871524133022519,0.375,0.26153846153846155,2.5134779073844697
GLD_PREV_CLOSE_RET_20D,<=,0.002186117362495299,97,49,20,29,0.40816326530612246,1.3013652005573588,48,0.75,6.021840232812401,0.625,0.4461538461538462,2.5131014307928963
UVIX_PREV_CLOSE_RET_10D,>=,-0.14415751816740727,97,39,16,23,0.41025641025641024,0.6680323601564664,58,0.7241379310344828,5.63382696476213,0.5,0.35384615384615387,2.510515397751811
SPY_GLD_PREV_CLOSE_RET_20D,>=,0.017777706269187916,97,68,27,41,0.39705882352941174,2.9697410193215905,29,0.8275862068965517,5.202511609946126,0.84375,0.6307692307692307,2.5091737939471424
GLD_PREV_CLOSE_RET_20D,<=,0.014157196987483104,97,58,23,35,0.39655172413793105,1.4711006796290733,39,0.7692307692307693,6.85875350214922,0.71875,0.5384615384615384,2.5087201684761617
^VIX3M_PREV_CLOSE_SMA20_RATIO,>=,-0.013641868700371774,97,20,8,12,0.4,0.2077424331413979,77,0.6883116883116883,4.528056848564647,0.25,0.18461538461538463,2.5067225227479124
IWM_SPY_PREV_CLOSE_RET_20D,>=,0.0009550697616779441,97,58,23,35,0.39655172413793105,1.5117638464241216,39,0.7692307692307693,6.798280074607867,0.71875,0.5384615384615384,2.505696497099094
TLT_PREV_CLOSE_RET_5D,<=,-0.01665798937224432,97,20,8,12,0.4,0.29002233061626725,77,0.6883116883116883,4.506685446623122,0.25,0.18461538461538463,2.505653952650836
HYG_LQD_PREV_CLOSE_RATIO_SMA20,<=,-0.0040976928322750345,97,20,8,12,0.4,0.45108540301260386,77,0.6883116883116883,4.464850882364334,0.25,0.18461538461538463,2.503562224437897
UUP_SPY_PREV_CLOSE_RATIO_SMA20,>=,-0.01734181970952435,97,39,16,23,0.41025641025641024,0.8795630258804241,58,0.7241379310344828,5.491590827464987,0.5,0.35384615384615387,2.503403590886954
UVIX_OPEN_SMA10_RATIO,>=,-0.05517188388323546,97,20,8,12,0.4,0.49119628688463257,77,0.6883116883116883,4.454432470969001,0.25,0.18461538461538463,2.5030413038681303
^VIX3M_OPEN_GAP_FROM_PREV_CLOSE,>=,-0.0049483914930890304,97,58,23,35,0.39655172413793105,1.5676681671952417,39,0.7692307692307693,6.715140315512354,0.71875,0.5384615384615384,2.5015395091443184
GLD_PREV_CLOSE_SMA20_RATIO,<=,0.022770135219420735,97,77,29,48,0.37662337662337664,2.9561819643495593,20,0.85,6.259460737369486,0.90625,0.7384615384615385,2.5011348750303126
XLY_PREV_CLOSE_RET_5D,<=,0.006503356244557957,97,20,8,12,0.4,0.759815795658147,77,0.6883116883116883,4.384661169988868,0.25,0.18461538461538463,2.4995527388191237
UVIX_OPEN_GAP_FROM_PREV_CLOSE,>=,-0.035152172467300735,97,77,28,49,0.36363636363636365,2.059321644011678,20,0.8,9.712372970670334,0.875,0.7538461538461538,2.495408858323727
IWM_SPY_PREV_CLOSE_RET_20D,>=,0.005796749389960887,97,49,20,29,0.40816326530612246,1.6567619407136829,48,0.75,5.6590393939028205,0.625,0.4461538461538462,2.494961388847417
IWM_PREV_CLOSE_RET_20D,>=,0.06193141904055997,97,29,12,17,0.41379310344827586,1.6141999988265678,68,0.7058823529411765,4.500050382887284,0.375,0.26153846153846155,2.494904219877708
UVIX_PREV_CLOSE_SMA5_RATIO,>=,0.0010955142251653563,97,10,4,6,0.4,9.100785965711902,87,0.6781609195402298,3.009280072933182,0.125,0.09230769230769231,2.492639069959656
^VIX_PREV_CLOSE_RET_5D,<=,-0.09674370090709229,97,20,8,12,0.4,1.5420587664953982,77,0.6883116883116883,4.181481177563608,0.25,0.18461538461538463,2.489393739197861
UVIX_OPEN_SMA5_RATIO,>=,-0.02021860533924279,97,20,8,12,0.4,1.6506193614404865,77,0.6883116883116883,4.1532836204350145,0.25,0.18461538461538463,2.487983861341431
IEF_TLT_PREV_CLOSE_RATIO_SMA20,<=,-0.005392155843919499,97,20,8,12,0.4,1.6926953354457013,77,0.6883116883116883,4.1423547960180755,0.25,0.18461538461538463,2.4874374201205844
SPY_GLD_PREV_CLOSE_RET_20D,>=,-0.003125686731025838,97,77,29,48,0.37662337662337664,3.0295096621570132,20,0.85,5.97714910081079,0.90625,0.7384615384615385,2.487019293202377
UVIX_OPEN_SMA10_RATIO,>=,-0.08451422913888336,97,39,16,23,0.41025641025641024,1.3862268685080332,58,0.7241379310344828,5.150903071215388,0.5,0.35384615384615387,2.486369203074474
HYG_PREV_CLOSE_SMA20_RATIO,>=,0.006984439268412231,97,29,12,17,0.41379310344827586,2.029730529351038,68,0.7058823529411765,4.32283883310479,0.375,0.26153846153846155,2.486043642388583
SPY_GLD_PREV_CLOSE_RET_20D,>=,0.06575480696079974,97,20,8,12,0.4,1.8157051050489528,77,0.6883116883116883,4.110404206510737,0.25,0.18461538461538463,2.4858398906452175
UUP_SPY_PREV_CLOSE_RATIO_SMA20,<=,-0.02700043457808625,97,29,12,17,0.41379310344827586,2.099479400960335,68,0.7058823529411765,4.293092990800826,0.375,0.26153846153846155,2.484556350273385
FNG_PREV_SMA20_RATIO,<=,0.22586062132661633,81,33,11,22,0.3333333333333333,1.3981953927947288,48,0.7291666666666666,6.017122427454383,0.34375,0.3384615384615385,2.483227916244514
UVIX_OPEN,>=,1.3165365311261398e-05,97,29,12,17,0.41379310344827586,2.3452303696770365,68,0.7058823529411765,4.18828743061282,0.375,0.26153846153846155,2.479316072263985
UVIX_CLOSE,>=,1.3335034064958965e-05,97,29,12,17,0.41379310344827586,2.3452303696770365,68,0.7058823529411765,4.18828743061282,0.375,0.26153846153846155,2.479316072263985
XLY_PREV_CLOSE_RET_5D,>=,0.019642412555214813,97,29,12,17,0.41379310344827586,2.375803861208224,68,0.7058823529411765,4.175248735695108,0.375,0.26153846153846155,2.4786641375180993
QQQ_SPY_PREV_CLOSE_RATIO_SMA20,>=,0.014656964216285663,97,10,4,6,0.4,11.68113060016971,87,0.6781609195402298,2.7126887356391807,0.125,0.09230769230769231,2.477809503094956
IWM_SPY_PREV_CLOSE_RET_20D,>=,0.011636233978931857,97,39,16,23,0.41025641025641024,1.6449775741738422,58,0.7241379310344828,4.976915527750448,0.5,0.35384615384615387,2.477669825901227
^VIX3M_OPEN_GAP_FROM_PREV_CLOSE,>=,0.004123397631513056,97,29,12,17,0.41379310344827586,2.540539957349001,68,0.7058823529411765,4.104993635870365,0.375,0.26153846153846155,2.475151382526862
FNG_PREV_VALUE,<=,52.0,85,19,6,13,0.3157894736842105,4.659948300654347,66,0.7121212121212122,4.434420805180961,0.1875,0.2,2.4738741503068953
SPY_PREV_CLOSE_RET_5D,>=,0.019521434867491565,97,20,8,12,0.4,2.816722392558116,77,0.6883116883116883,3.850399716248617,0.25,0.18461538461538463,2.472839666132111
GLD_PREV_CLOSE_RET_20D,<=,-0.005304792829574299,97,39,16,23,0.41025641025641024,1.7976394707157881,58,0.7241379310344828,4.874263562834312,0.5,0.35384615384615387,2.4725372276554203
IWM_PREV_CLOSE_RET_20D,>=,0.07711565130490962,97,20,8,12,0.4,2.95834119129323,77,0.6883116883116883,3.8136156126810548,0.25,0.18461538461538463,2.471000460953733
UUP_PREV_CLOSE_SMA20_RATIO,>=,0.002345734812813261,97,39,16,23,0.41025641025641024,1.8739371122858102,58,0.7241379310344828,4.822959976261366,0.5,0.35384615384615387,2.469972048326773
^VIX3M_OPEN_GAP_FROM_PREV_CLOSE,>=,0.008793510168412736,97,20,8,12,0.4,3.100605121066222,77,0.6883116883116883,3.776663942610148,0.25,0.18461538461538463,2.4691528774501874
UUP_SPY_PREV_CLOSE_RATIO_SMA20,<=,-0.03304323642005549,97,20,8,12,0.4,3.198406640131295,77,0.6883116883116883,3.751260950645194,0.25,0.18461538461538463,2.46788272785194
HYG_TLT_PREV_CLOSE_RATIO_SMA20,>=,0.020744110735496157,97,20,8,12,0.4,3.30085751834419,77,0.6883116883116883,3.724650332927558,0.25,0.18461538461538463,2.4665521969660587
XLY_XLP_PREV_CLOSE_RET_20D,>=,0.05316240923191229,97,20,8,12,0.4,3.436544380715792,77,0.6883116883116883,3.689406992051817,0.25,0.18461538461538463,2.4647900299222716
HYG_PREV_CLOSE_RET_20D,>=,0.016691960630508398,97,20,8,12,0.4,3.445049553673288,77,0.6883116883116883,3.6871978562187024,0.25,0.18461538461538463,2.4646795731306153
FNG_PREV_SMA20_RATIO,<=,-0.01671583087512296,81,17,5,12,0.29411764705882354,1.34056997039758,64,0.703125,4.877697421613713,0.15625,0.18461538461538463,2.4627621335241248
XLY_XLP_PREV_CLOSE_RATIO_SMA20,>=,0.029020635765567102,97,20,8,12,0.4,3.6448793509474045,77,0.6883116883116883,3.6352940127708795,0.25,0.18461538461538463,2.462084380958224
^VIX3M_OPEN_SMA20_RATIO,>=,-0.036268844777844776,97,39,16,23,0.41025641025641024,2.1266084834544188,58,0.7241379310344828,4.653060261165232,0.5,0.35384615384615387,2.461477062571966
^VIX3M_PREV_CLOSE_RET_10D,>=,-0.00942592040744412,97,29,12,17,0.41379310344827586,3.294534680637624,68,0.7058823529411765,3.7834370627031575,0.375,0.26153846153846155,2.459073553868502
FNG_PREV_CHANGE_5D,>=,36.599999999999994,82,17,5,12,0.29411764705882354,2.8319751615272595,65,0.7076923076923077,4.497011360098661,0.15625,0.18461538461538463,2.457429753525295
^VIX_PREV_CLOSE_RET_10D,>=,-0.014413188575661406,97,29,12,17,0.41379310344827586,3.4458212989552255,68,0.7058823529411765,3.718917769597122,0.375,0.26153846153846155,2.4558475892132
^VIX_PREV_CLOSE_RET_10D,>=,0.012205524216371335,97,20,8,12,0.4,4.263755161098647,77,0.6883116883116883,3.474547049095232,0.25,0.18461538461538463,2.454047032774442
IEF_TLT_PREV_CLOSE_RET_20D,<=,0.010074993668797827,97,68,26,42,0.38235294117647056,2.319398274487536,29,0.7931034482758621,6.7274532185225295,0.8125,0.6461538461538462,2.4518821007763374
TLT_PREV_CLOSE_RET_5D,>=,0.009719717073141393,97,20,8,12,0.4,4.633966247627761,77,0.6883116883116883,3.378388325321436,0.25,0.18461538461538463,2.4492390965857522
GLD_PREV_CLOSE_RET_5D,>=,-0.0027353892331531734,97,68,26,42,0.38235294117647056,2.3470425079114063,29,0.7931034482758621,6.662632257390697,0.8125,0.6461538461538462,2.4486410527197457
UVIX_OPEN_GAP_FROM_PREV_CLOSE,>=,-0.004202059675575982,97,39,16,23,0.41025641025641024,2.5148928460143942,58,0.7241379310344828,4.391972500133526,0.5,0.35384615384615387,2.4484226745203808
FNG_VALUE,>=,80.2,85,17,5,12,0.29411764705882354,5.0090981936073,68,0.7058823529411765,4.353766493574292,0.15625,0.18461538461538463,2.4448376459456824
HYG_PREV_CLOSE_SMA20_RATIO,>=,0.005480874288158954,97,39,16,23,0.41025641025641024,2.6742970654859985,58,0.7241379310344828,4.284786904281929,0.5,0.35384615384615387,2.443063394727801
^VIX3M_PREV_CLOSE_SMA20_RATIO,>=,-0.0314332552545699,97,39,16,23,0.41025641025641024,2.7066506884379566,58,0.7241379310344828,4.2630318819521635,0.5,0.35384615384615387,2.441975643611313
XLY_PREV_CLOSE_RET_20D,>=,0.058385792709794826,97,29,12,17,0.41379310344827586,4.192038658926485,68,0.7058823529411765,3.400678013138791,0.375,0.26153846153846155,2.439935601390283
^VIX_PREV_CLOSE_RET_5D,>=,0.00663914236249906,97,20,8,12,0.4,5.370116932063607,77,0.6883116883116883,3.1871803553381,0.25,0.18461538461538463,2.4396786980865857
QQQ_PREV_CLOSE_RET_5D,>=,0.026201285750054558,97,20,8,12,0.4,5.8475454586843805,77,0.6883116883116883,3.063172945826211,0.25,0.18461538461538463,2.433478327610991
