execution_timing,start,rsi_entry,rsi_exit,rsi_tolerance_equiv,rsi_center_equiv,cagr,annualized_vol,max_drawdown,final_multiple,trade_count,uvix_days,uvix_day_share,days,base_strategy,uvix_return,uvix_signal,rule
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,50.7,9.399999999999999,60.1,0.4017081693623641,0.7600663473430861,-0.8590272337871476,233.37521586563219,75,971,0.2386335709019415,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,50.4,9.55,59.95,0.4008625091579836,0.7600720306149296,-0.8707737132632278,231.11215125966677,75,976,0.23986237404767757,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,50.0,9.75,59.75,0.3979383323877643,0.7718048214867623,-0.8860523017657747,223.44444094537246,75,998,0.2452691078889162,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,50.6,9.45,60.05,0.3967230086009299,0.7600950405628396,-0.866908302612176,220.3283970530123,75,973,0.23912509216023592,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,49.3,10.100000000000001,59.4,0.3961598341737764,0.7808270538652134,-0.8580346774837101,218.8983031313409,73,1014,0.24920127795527156,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,49.4,10.05,59.45,0.3961598341737764,0.7808270538652134,-0.8580346774837101,218.8983031313409,73,1014,0.24920127795527156,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,50.8,9.350000000000001,60.15,0.39503203391937336,0.7589443003638832,-0.8590272337871476,216.06056901367975,75,969,0.23814204964364707,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,50.5,9.5,60.0,0.3941758508755868,0.7601400810995703,-0.8707737132632274,213.9293522634934,75,974,0.23937085278938314,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,49.1,10.2,59.3,0.3837808400051983,0.7823457132603756,-0.8580346774837098,189.57858284493827,73,1018,0.2501843204718604,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,49.2,10.149999999999999,59.35,0.3837808400051983,0.7823457132603756,-0.8580346774837098,189.57858284493827,73,1018,0.2501843204718604,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,49.5,10.0,59.5,0.37366308917751234,0.7776625340751339,-0.8779726715107905,168.394529719979,73,1012,0.24870975669697715,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,49.6,9.95,59.55,0.37366308917751234,0.7776625340751339,-0.8779726715107905,168.394529719979,73,1012,0.24870975669697715,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,46.6,11.45,58.05,0.35329280015821185,0.8097621607031342,-0.7748380729009964,132.30004421281808,65,1118,0.2747603833865815,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,46.3,11.600000000000001,57.9,0.32334664604675467,0.8096909737639907,-0.7748380729009963,92.18127568320281,65,1121,0.2754976652740231,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,46.4,11.55,57.95,0.32334664604675467,0.8096909737639907,-0.7748380729009963,92.18127568320281,65,1121,0.2754976652740231,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,46.5,11.5,58.0,0.32334664604675467,0.8096909737639907,-0.7748380729009963,92.18127568320281,65,1121,0.2754976652740231,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,45.0,12.25,57.25,0.31870525688220863,0.8219647021529379,-0.7716515589744195,87.09726920528323,63,1178,0.2895060211354141,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,45.1,12.2,57.3,0.30981926819524186,0.8211099601953954,-0.7716515589744194,78.0893134176413,63,1177,0.2892602605062669,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,45.2,12.149999999999999,57.35,0.30981926819524186,0.8211099601953954,-0.7716515589744194,78.0893134176413,63,1177,0.2892602605062669,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,45.3,12.100000000000001,57.4,0.30981926819524186,0.8211099601953954,-0.7716515589744194,78.0893134176413,63,1177,0.2892602605062669,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,45.4,12.05,57.45,0.30981926819524186,0.8211099601953954,-0.7716515589744194,78.0893134176413,63,1177,0.2892602605062669,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,45.5,12.0,57.5,0.30981926819524186,0.8211099601953954,-0.7716515589744194,78.0893134176413,63,1177,0.2892602605062669,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,45.6,11.95,57.55,0.30408779205711167,0.8209420960164014,-0.7716515589744192,72.75104584091007,63,1173,0.28827721798967804,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,45.7,11.899999999999999,57.6,0.2954265601720236,0.820963170234709,-0.7716515589744195,65.32957127681249,63,1172,0.2880314573605308,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,45.8,11.850000000000001,57.65,0.28115479723200276,0.8150813227758361,-0.7716515589744193,54.629139868831345,63,1157,0.28434504792332266,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,45.9,11.8,57.7,0.27733023546006064,0.8139940355891361,-0.7748380729009964,52.05459679964949,63,1152,0.2831162447775866,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,46.0,11.75,57.75,0.27733023546006064,0.8139940355891361,-0.7748380729009964,52.05459679964949,63,1152,0.2831162447775866,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,46.1,11.7,57.8,0.2758340803807626,0.8136461373488217,-0.7748380729009962,51.078773254248475,63,1148,0.2821332022609978,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,46.2,11.649999999999999,57.85,0.2626875434548983,0.8136330445525541,-0.7748380729009967,43.212276686357725,63,1147,0.2818874416318506,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
