series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,below_entry_drawdown_pct
strategy,1.0272842722844757,0.6217391005758954,-0.8904288126668556,17496137.514803343,1.6522754823252033,239,0.13349024882313382,0.11701412239408204,25.0
strategy,1.0347592182680088,0.6211558429044036,-0.8904288126668558,19083697.812110886,1.6658608786962004,239,0.132817753866846,0.11768661735036987,25.5
strategy,1.0416441348142524,0.6204262980686571,-0.8904288126668558,20667267.270126175,1.678916799717898,238,0.12979152656355078,0.1207128446536651,26.0
strategy,1.026610576931076,0.6202765285861794,-0.8904288126668558,17359440.654888462,1.655085320205602,238,0.128950907868191,0.12155346334902488,26.5
strategy,1.0467645683575562,0.6192201818056957,-0.8904288126668558,21925794.085158624,1.6904561561690492,238,0.1284465366509751,0.12205783456624075,27.0
strategy,1.0635416340070853,0.6183333103027487,-0.8904288126668557,26584143.202316556,1.7200134883342342,238,0.12726967047747142,0.12323470073974445,27.5
strategy,1.0732154613912184,0.6180722733649517,-0.8904288126668557,29686394.575918354,1.7363915316057532,238,0.1269334229993275,0.12357094821788836,28.0
strategy,1.0676656112261194,0.617126951184366,-0.8904288126668558,27866653.090121564,1.730058311627935,238,0.12525218560860793,0.12525218560860793,28.5
strategy,1.0816216605907227,0.6161249349522233,-0.8904288126668558,32661019.822389968,1.7555232700890377,238,0.12390719569603229,0.1265971755211836,29.0
strategy,1.086634061700824,0.6148415201812756,-0.8904288126668557,34568375.615123086,1.7673400803843704,238,0.1230665770006725,0.1274377942165434,29.5
strategy,1.083848953740394,0.6132494175817912,-0.8752965600524608,33495780.899037022,1.7673868456562165,238,0.1168459986550101,0.13365837256220578,30.0
strategy,1.0536974129381163,0.6108888142246538,-0.8752965600524608,23747194.937911566,1.7248595626611358,237,0.10928043039677203,0.14122394082044384,30.5
strategy,1.0623062210518999,0.6105490004706243,-0.8752965600524608,26211078.856140886,1.739919679228123,237,0.10911230665770007,0.1413920645595158,31.0
