series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,below_entry_drawdown_pct
strategy,0.9508926950887855,0.6694304057619893,-0.8985394242269442,7067689.870931886,1.4204504111318599,233,0.07481506388702085,0.17568930733019503,43.0
strategy,0.954440947464724,0.6693554685144433,-0.8985394242269442,7377365.145050951,1.4259104352773793,233,0.07464694014794888,0.175857431069267,43.5
strategy,0.9637351112606702,0.6689617901753745,-0.8985394242269442,8251330.062760853,1.4406429865120072,233,0.07447881640887694,0.17602555480833892,44.0
strategy,0.9612657458614882,0.6690284267219585,-0.8985394242269442,8009914.6830609115,1.436808523325991,233,0.07397444519166106,0.1765299260255548,44.5
strategy,0.9302001505759128,0.654541868496088,-0.8985394242269442,5495265.467885283,1.4211469049538308,232,0.06943510423671823,0.18106926698049763,45.0
strategy,0.9302001505759128,0.654541868496088,-0.8985394242269442,5495265.467885283,1.4211469049538308,232,0.06943510423671823,0.18106926698049763,45.5
strategy,0.9356067052365842,0.6543148170037345,-0.8985394242269442,5870246.656356466,1.4299029777759782,232,0.06909885675857431,0.18140551445864156,46.0
strategy,0.9356067052365842,0.6543148170037345,-0.8985394242269442,5870246.656356466,1.4299029777759782,232,0.06909885675857431,0.18140551445864156,46.5
strategy,0.9356067052365842,0.6543148170037345,-0.8985394242269442,5870246.656356466,1.4299029777759782,232,0.06909885675857431,0.18140551445864156,47.0
strategy,0.9137092076051072,0.6422727843798007,-0.8985394242269442,4487956.355340432,1.4226185973105092,231,0.06035642232683255,0.19014794889038333,47.5
strategy,0.927870399423574,0.6417235479198479,-0.8985394242269442,5340853.419580548,1.4459036175799898,231,0.060020174848688636,0.19048419636852723,48.0
strategy,0.927870399423574,0.6417235479198479,-0.8985394242269442,5340853.419580548,1.4459036175799898,231,0.060020174848688636,0.19048419636852723,48.5
strategy,0.927870399423574,0.6417235479198479,-0.8985394242269442,5340853.419580548,1.4459036175799898,231,0.060020174848688636,0.19048419636852723,49.0
strategy,0.927870399423574,0.6417235479198479,-0.8985394242269442,5340853.419580548,1.4459036175799898,231,0.060020174848688636,0.19048419636852723,49.5
