Date,gspc_open,gspc_close_sma160_prev,signal_below_prev_close_sma_open,tqqq_open,tqqq_peak_open,tqqq_drawdown_from_peak,target_regime_at_open,overnight_regime,close_to_open_return,open_to_close_return,strategy_return,strategy_equity
2012-02-14,1351.300048828125,1243.323878479004,False,0.4799440332543752,3.812193671690078,-0.8741029248281609,above,above,-0.0056550999784986,0.0144753791713043,0.008738419476365333,2.3629160403771614
2012-02-15,1350.52001953125,1243.7638786315918,False,0.4938875066502889,3.812193671690078,-0.8704453264486609,above,above,0.0143689156555848,-0.0361699940566101,-0.02232080199488773,2.3101738593093586
2012-02-16,1342.6099853515625,1244.0548782348633,False,0.4774631103063778,3.812193671690078,-0.8747537110057942,above,above,0.0030240346085577,0.0386613200663428,0.04180226784479357,2.406744365744249
2012-02-17,1358.06005859375,1244.3713157653808,False,0.4963693929651508,3.812193671690078,-0.8697942875643322,above,above,0.0009012064655244,-0.0093974644315908,-0.00850472702177163,2.386275661902407
2012-02-21,1361.219970703125,1244.6250030517579,False,0.493590262886122,3.812193671690078,-0.8705232982910608,above,above,0.0038345847261604,0.0046248065566911,0.008477125495435445,2.406504420155057
2012-02-22,1362.1099853515625,1244.765877532959,False,0.4928460585834622,3.812193671690078,-0.8707185151049877,above,above,-0.0061043122941146,-0.0071488652704546,-0.01320953865840968,2.3747156069853848
2012-02-23,1357.530029296875,1244.8895027160645,False,0.4910100853196774,3.812193671690078,-0.8712001205589338,above,above,0.0034482695608779,0.0154609033365369,0.018962486259773925,2.4197461190537157
2012-02-24,1363.4599609375,1245.0410026550294,False,0.5027698037507867,3.812193671690078,-0.8681153563932413,above,above,0.0083598998204175,0.0013832992732454,0.009754763337008976,2.4433501697807305
2012-02-27,1365.199951171875,1245.1192527770995,False,0.4948307126293065,3.812193671690078,-0.8701979082794262,above,above,-0.0171502832178518,0.0223633746848483,0.004829553257444497,2.4551504595522724
2012-02-28,1367.56005859375,1245.2679397583008,False,0.5069380839776686,3.812193671690078,-0.8670219491359353,above,above,0.0020582986923403,0.0278002224967741,0.02991574235072636,2.5285981081325057
2012-02-29,1372.199951171875,1245.5972526550293,False,0.5226193047002995,3.812193671690078,-0.8629085115529809,above,above,0.0030482427452642,-0.0161410269338025,-0.01314198595679028,2.4953673073050617
2012-03-01,1365.9000244140625,1245.92250289917,False,0.5201879450220768,3.812193671690078,-0.8635462964840768,above,above,0.011677252086174,0.0124965721242524,0.024319749833334514,2.5560540159610023
2012-03-02,1374.0899658203125,1246.2748153686523,False,0.5249020333783375,3.812193671690078,-0.8623097149349104,above,above,-0.0033919058018189,0.0003774664331834,-0.0030157196992200985,2.5483456735127983
2012-03-05,1369.5899658203125,1246.6545654296874,False,0.5245542934169167,3.812193671690078,-0.8624009327458005,above,above,-0.0010395594874811,-0.0301776037064519,-0.031185791779690608,2.4688734959559526
2012-03-06,1363.6300048828125,1246.9557525634766,False,0.4944333107916857,3.812193671690078,-0.8703021532029127,above,above,-0.0280922011513782,-0.0006011483150274,-0.028676461887018112,2.3980749392453027
2012-03-07,1343.3900146484375,1247.1927528381348,False,0.5009834925386663,3.812193671690078,-0.868583934688564,above,above,0.0138573355269462,0.0087176238895108,0.022695762455691604,2.4525010784173613
2012-03-08,1352.6500244140625,1247.3546279907227,False,0.513934938659683,3.812193671690078,-0.8651865610930942,above,above,0.016986337272751,0.0144839555615126,0.03171632218847509,2.530285392788029
2012-03-09,1365.969970703125,1247.6050659179687,False,0.5244551139786527,3.812193671690078,-0.8624269491150633,above,above,0.0059004409156016,0.0061493153958538,0.012086039983620012,2.5608665232152346
2012-03-12,1370.780029296875,1247.7742530822754,False,0.5270351862640885,3.812193671690078,-0.8617501544641001,above,above,-0.0012222699994273,0.0028255198652697,0.0015997963176783703,2.56496338804914
2012-03-13,1371.9200439453125,1247.937190246582,False,0.5378031155537099,3.812193671690078,-0.8589255526161967,above,above,0.0175560145347619,0.038107739219922,0.056332773778315914,2.709454890337775
2012-03-14,1395.949951171875,1248.302939605713,False,0.5599342964269478,3.812193671690078,-0.8531201862630684,above,above,0.0029316265431653,0.0082422051532113,0.01119799476377814,2.7397953520124707
2012-03-15,1394.1700439453125,1248.6925651550293,False,0.5692140856716007,3.812193671690078,-0.8506859475952993,above,above,0.0082626887668408,-0.0006109633807066,0.00764667718587142,2.7607456826246612
2012-03-16,1402.550048828125,1249.3032524108887,False,0.5716456204625169,3.812193671690078,-0.8500481167293144,above,above,0.0048856887310895,-0.0070316590058143,-0.0021803247718903407,2.7547263604239456
2012-03-19,1404.1700439453125,1249.9501274108886,False,0.5704545146858384,3.812193671690078,-0.8503605630212024,above,above,0.0049830544790094,0.016701445583124,0.02176772427535245,2.8146904842916993
2012-03-20,1409.5899658203125,1250.6843147277832,False,0.5710996052463246,3.812193671690078,-0.8501913453433922,above,above,-0.0153148296852404,0.0211135523763423,0.005475372232407905,2.830101962412213
2012-03-21,1405.52001953125,1251.4254402160645,False,0.5837033931342864,3.812193671690078,-0.8468851681201416,above,above,0.000936018857337,-0.0012747768143364,-0.00033995117213647674,2.829139865932825
2012-03-22,1402.8900146484375,1252.3556900024414,False,0.5725887016098543,3.812193671690078,-0.8498007313054465,above,above,-0.0177895780104497,0.0119586164311813,-0.0060437003191678995,2.8120413924221164
2012-03-23,1392.780029296875,1253.18344039917,False,0.5817188608732659,3.812193671690078,-0.8474057429995759,above,above,0.0039396763943022,-0.0052885110528748,-0.0013696696807284914,2.8081898245859622
2012-03-26,1397.1099853515625,1254.4149406433105,False,0.5894103529858611,3.812193671690078,-0.8453881403342882,above,above,0.0186089337744226,0.033002677095772,0.05222575550264863,2.9548496597698146
2012-03-27,1416.550048828125,1255.7720031738281,False,0.6095074762943801,3.812193671690078,-0.8401163401480166,above,above,0.0010593586911809,0.0027667795639938,0.0038290692671525406,2.966163983791095
2012-03-28,1412.52001953125,1257.6036285400392,False,0.6123351446851032,3.812193671690078,-0.8393745970378169,above,above,0.001867321738997,-0.0135333410431062,-0.011691290406040222,2.9314856992646563
2012-03-29,1405.3900146484375,1259.0599411010742,False,0.5955135281282895,3.812193671690078,-0.8437871788753383,above,above,-0.0141291310027882,0.0039165100863651,-0.010267957800507044,2.901385327811817
2012-03-30,1403.31005859375,1260.8256912231445,False,0.6053888505845813,3.812193671690078,-0.8411967222231416,above,above,0.0126169439069594,-0.0193447266401813,-0.0069718540641364735,2.881157292722486
2012-04-02,1408.469970703125,1262.2996284484864,False,0.5920400115689428,3.812193671690078,-0.8446983383962046,above,above,-0.002758663497691,0.0333582307087942,0.030507543077699317,2.969054322943845
2012-04-03,1418.97998046875,1263.801065826416,False,0.6144694671051742,3.812193671690078,-0.8388147297792563,above,above,0.004380671124478,-0.0042794040016146,8.252046132350976e-05,2.969299330676269
2012-04-04,1413.0899658203125,1265.1066284179688,False,0.5974981083017027,3.812193671690078,-0.8432665914277091,above,above,-0.0234404386067403,-0.0177712869902891,-0.04079515883537066,2.848166292851571
2012-04-05,1398.7900390625,1266.395378112793,False,0.5836540016966402,3.812193671690078,-0.8468981242923354,above,above,-0.0054965194876103,0.02389142023723,0.01826358109269899,2.9001840089065576
2012-04-09,1397.449951171875,1267.671565246582,False,0.5748705339541555,3.812193671690078,-0.8492021698101987,above,above,-0.0380318850134742,0.015625222263492,-0.023000919406417242,2.833477110253918
2012-04-10,1382.1800537109375,1269.1812522888183,False,0.5827611703824118,3.812193671690078,-0.847132328373009,above,above,-0.0018700656015565,-0.0464925737685061,-0.048275695207130265,2.6966890329029196
2012-04-11,1358.97998046875,1270.6503768920898,False,0.5710500333678997,3.812193671690078,-0.8502043488481178,above,above,0.0276837149204356,-0.0128600841460944,0.014467615870987993,2.735703693954465
2012-04-12,1368.77001953125,1272.1809394836425,False,0.5670302760736019,3.812193671690078,-0.8512587961402764,above,above,0.0058966775664011,0.0274784500565394,0.03353715918294853,2.827451424215996
2012-04-13,1387.6099853515625,1273.5885643005372,False,0.5767568975367832,3.812193671690078,-0.8487073461613804,above,above,-0.0100487078814917,-0.0355338670755278,-0.04522550550687787,2.699578504259686
2012-04-16,1370.27001953125,1274.7926895141602,False,0.565542287694169,3.812193671690078,-0.85164911953609,above,above,0.0166823993696436,-0.0473808485011579,-0.031488875368683056,2.614571813191077
2012-04-17,1369.5699462890625,1276.1070640563964,False,0.5454451742123637,3.812193671690078,-0.8569209171446557,above,above,0.0124339759771414,0.0459423239419316,0.058947545671301116,2.7686944045600543
2012-04-18,1390.780029296875,1277.4444389343262,False,0.5653938146038932,3.812193671690078,-0.8516880664267945,above,above,-0.0089576528209935,0.0016664929062564,-0.007306087779619941,2.748466080205396
2012-04-19,1385.0799560546875,1278.538564300537,False,0.5603813868532543,3.812193671690078,-0.853002907219869,above,above,-0.0105143450492432,-0.0220495131066937,-0.032332021966965274,2.6596026145247365
2012-04-20,1376.9599609375,1279.563564300537,False,0.5559652635607409,3.812193671690078,-0.8541613277181004,above,above,0.0144884080431133,-0.0249030408949348,-0.010775438269821525,2.630944230729669
2012-04-23,1378.530029296875,1280.5613143920898,False,0.5281764313238396,3.812193671690078,-0.8614507874439441,above,above,-0.0257205149567414,0.000564570901923,-0.025170465109145446,2.5647221407659804
2012-04-24,1366.969970703125,1281.5770637512207,False,0.5251496633551089,3.812193671690078,-0.8622447575906362,above,above,-0.006291619047771,-0.0114332762949133,-0.01765296152376883,2.5194471994958807
2012-04-25,1372.1099853515625,1282.8145637512207,False,0.5513996635837375,3.812193671690078,-0.8553589583660153,above,above,0.0621293693857956,0.0162885715421532,0.07942993960605826,2.719566738392491
2012-04-26,1390.6400146484375,1284.2236259460449,False,0.559587487037574,3.812193671690078,-0.8532111599698738,above,above,-0.0014163384640989,0.019331140449911,0.01788742254803788,2.7682127777897065
2012-04-27,1400.18994140625,1285.482125854492,False,0.5774019389028764,3.812193671690078,-0.8485381413880544,above,above,0.0122667020033502,0.0048115119076117,0.017137235293718245,2.8156522915057662
2012-04-30,1403.260009765625,1286.8412506103516,False,0.5750200651275745,3.812193671690078,-0.8491629453671885,above,above,-0.0088938761335636,-0.01199584742035,-0.02078303397283987,2.7571344942756975
2012-05-01,1397.8599853515625,1288.3642509460449,False,0.5649963031365511,3.812193671690078,-0.8517923401079283,above,above,-0.0055021771006169,0.0112424656312977,0.005678430493729847,2.772790690863307
2012-05-02,1405.5,1289.8864379882812,False,0.5621180719944242,3.812193671690078,-0.8525473466448472,above,above,-0.016155090326654,0.0231288257470254,0.0066000871512787995,2.7910913510752593
2012-05-03,1402.3199462890625,1291.3204383850098,False,0.5771037109917398,3.812193671690078,-0.848616371388107,above,above,0.0034506030241896,-0.0343931962836506,-0.031061270526568818,2.704396507555144
2012-05-04,1391.510009765625,1292.588500213623,False,0.5420209055608379,3.812193671690078,-0.8578191581435207,above,above,-0.0273382147263613,-0.0473311828112454,-0.0733754474986602,2.5059602035994715
2012-05-07,1368.7900390625,1293.5884376525878,False,0.5065416694049624,3.812193671690078,-0.8671259350838818,above,above,-0.0190266936462294,0.0208646023965313,0.0014409243524526882,2.509571102683115
2012-05-08,1369.1600341796875,1294.5482498168944,False,0.5071867002813747,3.812193671690078,-0.8669567330621686,above,above,-0.019190792725904,0.0083160811756473,-0.011034303740390272,2.4818797328780033
2012-05-09,1363.199951171875,1295.545937347412,False,0.4939874376688005,3.812193671690078,-0.8704191129277546,above,above,-0.0340573228769079,0.0295318249523297,-0.005531272822123956,2.468151778963755
2012-05-10,1354.5799560546875,1296.498999786377,False,0.5136377402404937,3.812193671690078,-0.8652645210407738,above,above,0.0099531911490664,-0.0199994494103771,-0.010245316604168275,2.4428647825611303
2012-05-11,1358.1099853515625,1297.6941871643066,False,0.4973115531888918,3.812193671690078,-0.8695471437136046,above,above,-0.0120264854020953,0.0111767778258136,-0.0009841249316462353,2.4404606984239714
2012-05-14,1351.9300537109375,1299.0931243896484,False,0.4907614708377805,3.812193671690078,-0.8712653361548106,above,above,-0.0240786398977009,-0.003640009252476,-0.02763100267816221,2.373028322329869
2012-05-15,1338.3599853515625,1300.3551239013673,False,0.4945333371605029,3.812193671690078,-0.8702759146700805,above,above,0.0113671282635028,-0.0198684447441284,-0.00872716364042836,2.352318515837525
2012-05-16,1330.780029296875,1301.403311920166,False,0.489868741857895,3.812193671690078,-0.8714995133915326,above,above,0.0106476803925785,-0.0320110346381776,-0.02170419751146202,2.301263330159918
2012-05-17,1324.8199462890625,1302.3371871948243,False,0.4749822283833604,3.812193671690078,-0.8754044864219125,above,above,0.0016759018909415,-0.0631020114782774,-0.06153186236769448,2.159662311656696
2012-05-18,1305.050048828125,1303.2984367370605,False,0.4491780965935236,3.812193671690078,-0.8821733271504049,above,above,0.0093665383409518,-0.0490499544707625,-0.04014284440898308,2.0729673235039163
2012-05-21,1295.72998046875,1304.141061401367,True,0.4296277420183492,3.812193671690078,-0.8873017010628738,below,above,0.0058102171401481,0.0778466387609835,0.08410916177596373,2.2473228674727936
2012-05-22,1316.0899658203125,1305.2946235656739,False,0.4665466434819662,3.812193671690078,-0.8776172766492396,above,below,0.0075016837451706,-0.0110621845521597,-0.003643485817030001,2.2391347784788693
2012-05-23,1316.02001953125,1306.6533737182617,False,0.4499726750322781,3.812193671690078,-0.8819648963866021,above,above,-0.0247362356387286,0.0310972904857489,0.005591824941838741,2.251655628181306
2012-05-24,1318.719970703125,1307.8715614318849,False,0.4664464974542857,3.812193671690078,-0.8776435465705251,above,above,0.0053471451411442,-0.0231911641321941,-0.017968025511656882,2.2111978224106785
2012-05-25,1320.81005859375,1308.9756240844727,False,0.4564237223137483,3.812193671690078,-0.8802726824444363,above,above,0.0017440988959536,-0.007393612080907,-0.00566240837562082,2.198677117340906
2012-05-29,1318.9000244140625,1309.9309364318847,False,0.465951098582626,3.812193671690078,-0.87777349769954,above,above,0.0284781409979568,0.008518344440124,0.03723907205211585,2.280553812932902
2012-05-30,1331.25,1311.0369369506836,False,0.4575146019484267,3.812193671690078,-0.8799865270891144,above,above,-0.0263994350064897,0.0021698484345693,-0.024286869344642636,2.225166300444774
2012-05-31,1313.0899658203125,1311.7771240234374,False,0.4569190434645008,3.812193671690078,-0.8801427517028712,above,above,-0.003464057585668,-0.0108594042990567,-0.014285844282886817,2.193377921173093
2012-06-01,1309.8699951171875,1312.4945610046386,True,0.4285359808315206,3.812193671690078,-0.8875880876635693,below,above,-0.0518217107989799,-0.0282552642816653,-0.0786127389464919,2.0209504752449132
2012-06-04,1278.2900390625,1312.9369987487794,True,0.420100366435947,3.812193671690078,-0.8898008856276963,below,below,0.0088197399574092,0.0125188031110159,0.021448955656442337,2.0642977523723074
2012-06-05,1277.8199462890625,1313.4027488708496,True,0.4214894757385721,3.812193671690078,-0.8894364998114822,below,below,-0.0090982904761118,0.023074374580059,0.013766146741463148,2.092715178149537
2012-06-06,1285.6099853515625,1313.783499145508,True,0.4412388670557771,3.812193671690078,-0.884255915345413,below,below,0.0232454422303749,0.044085301471773,0.0683555260307187,2.2357638249844176
2012-06-07,1316.1500244140625,1314.4976867675782,False,0.4744858550568981,3.812193671690078,-0.875534693166168,above,below,0.0299437997721823,-0.0399501233093879,-0.011202582030455877,2.210717497334304
2012-06-08,1314.989990234375,1315.0577491760255,True,0.4526518408795251,3.812193671690078,-0.8812621078931573,below,above,-0.0063184536954015,0.035958447720449,0.029412792238167507,2.275740871780679
2012-06-11,1325.719970703125,1315.781374359131,False,0.4786540898476278,3.812193671690078,-0.8744412978274989,above,below,0.02074003061175,-0.0671780795524301,-0.04783132436703619,2.166889171967216
2012-06-12,1309.4000244140625,1316.3659996032716,True,0.4501707775918155,3.812193671690078,-0.8819129308841649,below,above,0.0082234227744955,0.0231491827320107,0.031562971022995656,2.2352826321120602
2012-06-13,1324.02001953125,1316.9030624389648,False,0.4570191272154938,3.812193671690078,-0.8801164981177672,above,below,-0.0077568369156952,-0.0119452712029541,-0.019609450598014222,2.1914499677650596
2012-06-14,1314.8800048828125,1317.2823753356934,True,0.4510645474062598,3.812193671690078,-0.8816784806197197,below,above,-0.001097002588054,0.0123205150616492,0.011209996836686331,2.2160161149714623
2012-06-15,1329.18994140625,1317.9076873779297,False,0.4597973193213066,3.812193671690078,-0.8793877334365695,above,below,0.0069541657989387,0.0297863285047095,0.03694763337061158,2.297892665930795
2012-06-18,1342.4200439453125,1318.5379371643066,False,0.4682328917513666,3.812193671690078,-0.8771749464806748,above,above,-0.0111091434150794,0.0373052662626949,0.02578169329456559,2.3571362298676544
2012-06-19,1344.8299560546875,1318.914125061035,False,0.4938379489348152,3.812193671690078,-0.8704583262382155,above,above,0.0167541631404282,0.0158777670898215,0.03289794893037845,2.4346811771797854
2012-06-20,1358.0400390625,1319.3696876525878,False,0.504457141878268,3.812193671690078,-0.8676727403372912,above,above,0.0055377024943137,-0.0019661868987516,0.0035606274374686553,2.4433501697807403
2012-06-21,1355.4300537109375,1320.0096244812012,False,0.5014798549406867,3.812193671690078,-0.8684537308099661,above,above,-0.0039435289263503,-0.0712448709085464,-0.07490744362561474,2.260325054680253
2012-06-22,1325.9200439453125,1320.679811859131,False,0.469523982919051,3.812193671690078,-0.8768362724050967,above,above,0.0080987212267371,0.0228281706766908,0.031111770893854862,2.330647769927105
2012-06-25,1334.9000244140625,1321.2868118286133,False,0.4679356725761642,3.812193671690078,-0.877252911872992,above,above,-0.0256259861176795,-0.0345701868159373,-0.05931027780618603,2.1924164032243607
2012-06-26,1314.0899658203125,1321.61537399292,True,0.4563235870968323,3.812193671690078,-0.8802989495298836,below,above,0.0101039218804848,0.0091343725942936,0.019330587461898308,2.2347971002597897
2012-06-27,1320.7099609375,1322.032624053955,True,0.4657520396195146,3.812193671690078,-0.877825714082089,below,below,0.0114230539242359,0.0068200642093521,0.018321024094818172,2.275740871780679
2012-06-28,1331.52001953125,1322.4746864318847,False,0.4581100271578318,3.812193671690078,-0.8798303374354179,above,below,-0.0230706201768965,-0.0132145760049009,-0.035980327717989646,2.1938589694127866
2012-06-29,1330.1199951171875,1322.8066864013672,False,0.4793486617094601,3.812193671690078,-0.8742591004047944,above,above,0.060373817336401,0.0351960310089862,0.09769476709249014,2.408187510463339
2012-07-02,1362.3299560546875,1323.6383117675782,False,0.4977089378618211,3.812193671690078,-0.8694429032926941,above,above,0.0030008993886914,0.0049846246459093,0.008000482391653518,2.427454172236601
2012-07-03,1365.75,1324.424624633789,False,0.5010834824141454,3.812193671690078,-0.8685577057285241,above,above,0.0017866263174328,0.0219836747877182,0.02380957771708081,2.4852508310051205
2012-07-05,1373.719970703125,1325.1131874084472,False,0.5117017667001323,3.812193671690078,-0.8657723581831358,above,above,-0.0007759670010107,0.0042674545249135,0.0034881761200131756,2.4939198236060753
2012-07-06,1367.0899658203125,1325.8369369506836,False,0.5070381442124102,3.812193671690078,-0.866995701719524,above,above,-0.0133245390861562,-0.0264248737740704,-0.03939731359677723,2.3956660822302474
2012-07-09,1354.6600341796875,1326.442374420166,False,0.4930441806411183,3.812193671690078,-0.870666544487879,above,above,-0.0012064357493409,-0.0022144134056205,-0.0034181776074649894,2.3874772700730045
2012-07-10,1352.9599609375,1327.1645614624024,False,0.5000907802328693,3.812193671690078,-0.8688181075514032,above,above,0.0165430712716323,-0.0464378091396903,-0.030662961854354354,2.314270145612618
2012-07-11,1341.4000244140625,1327.9479362487793,False,0.4759740275596619,3.812193671690078,-0.8751443214718296,above,above,-0.0018739632462858,-0.0118839311578727,-0.013735624353947151,2.2824822002389284
2012-07-12,1341.2900390625,1328.7341857910155,False,0.4588055258682582,3.812193671690078,-0.8796478968853506,above,above,-0.0244772032399348,-0.0045435324022734,-0.02890952267617064,2.216496729313165
2012-07-13,1334.81005859375,1329.6203109741211,False,0.4601945866478375,3.812193671690078,-0.8792835237975154,above,above,0.007605647867269,0.0355823648256563,0.043458639630074014,2.3128226619136236
2012-07-16,1356.5,1330.6749359130858,False,0.4739894012320598,3.812193671690078,-0.8756649210264483,above,above,-0.0054136860187923,-0.0020944892361201,-0.007496836347818281,2.2954838089157317
2012-07-17,1353.6800537109375,1331.873998260498,False,0.481631445129306,3.812193671690078,-0.8736602894270631,above,above,0.0182555412607299,-0.0028841318510806,0.01531875802164051,2.3306477699271055
2012-07-18,1363.5799560546875,1333.155248260498,False,0.4772649527975846,3.812193671690078,-0.8748056909223092,above,above,-0.0061997941243794,0.0472014178380348,0.040708984640680734,2.425526074195905
2012-07-19,1373.010009765625,1334.2816856384277,False,0.510510941474506,3.812193671690078,-0.8660847308819495,above,above,0.0214457108988725,0.0108876896513443,0.03256689479483632,2.5045179266763755
2012-07-20,1376.510009765625,1335.4149360656738,False,0.5164656226627096,3.812193671690078,-0.8645227217866551,above,above,0.0007681072106473,-0.0392006548029806,-0.03846265789794956,2.4081875104633403
2012-07-23,1362.3399658203125,1336.1380615234375,False,0.4670420021040415,3.812193671690078,-0.8774873360783411,above,above,-0.058800209264671,0.0231636624790689,-0.036998574986707444,2.31908800427541
2012-07-24,1350.52001953125,1336.800186920166,False,0.4805394371773668,3.812193671690078,-0.8739467407582346,above,above,0.0056063062407771,-0.02829440719035,-0.022846728061183152,2.2661044312917777
2012-07-25,1338.3499755859375,1337.3878746032715,False,0.456224491306528,3.812193671690078,-0.880324943956935,above,above,-0.0229543447667892,0.0006536727095658,-0.022315676685963348,2.215534777466442
2012-07-26,1338.1700439453125,1337.8929374694824,False,0.4770658442007503,3.812193671690078,-0.8748579203245856,above,above,0.0449991442234172,-0.0056158676532188,0.0391305673317317,2.3022299102518855
2012-07-27,1360.050048828125,1338.5276252746582,False,0.4855014199176654,3.812193671690078,-0.8726451325064957,above,above,0.0234296497553561,0.0511045006283492,0.07573151093434993,2.4765812598735137
2012-07-30,1385.93994140625,1339.3086250305175,False,0.5129927661415287,3.812193671690078,-0.8654337081688452,above,above,0.0052517573244781,-0.0112213539593939,-0.0060285284627625835,2.461651119258022
2012-07-31,1385.27001953125,1340.2520629882813,False,0.5103126831355368,3.812193671690078,-0.8661367372478488,above,above,0.0060650045068912,-0.0054459590469754,0.000586015693751607,2.4630936854464482
2012-08-01,1379.3199462890625,1341.0278755187987,False,0.5180537111204803,3.812193671690078,-0.8641061405228111,above,above,0.0207280289975815,-0.0298850844347084,-0.009776514333884712,2.43901321472498
2012-08-02,1375.1300048828125,1341.895687866211,False,0.490761437354077,3.812193671690078,-0.8712653449381271,above,above,-0.0234995254619511,0.0133467777349507,-0.010466390670217818,2.4134855495698444
2012-08-03,1365.449951171875,1342.7661254882812,False,0.5216265725944117,3.812193671690078,-0.8631689212255692,above,above,0.0488929984115873,0.0076108869541058,0.056876004449450956,2.5507549644258645
2012-08-06,1391.0400390625,1343.8859382629394,False,0.5342303696175482,3.812193671690078,-0.8598627416060146,above,above,0.0164265825265716,0.0059458056319485,0.02247005742542041,2.6080705749546897
2012-08-07,1394.4599609375,1345.0014381408691,False,0.5454451626697672,3.812193671690078,-0.8569209201724654,above,above,0.0149576877672568,0.0096436672900948,0.024745602021608137,2.6726088514467854
2012-08-08,1401.22998046875,1346.1370002746582,False,0.5466360179794388,3.812193671690078,-0.8566085395821204,above,above,-0.0073891366243776,0.0058091022496742,-0.0016229586248911465,2.6682713178603694
2012-08-09,1402.260009765625,1347.3674377441407,False,0.5500105073149258,3.812193671690078,-0.8557233565022191,above,above,0.0003619873720794,0.0081188574128376,0.008483783708776338,2.6909083545974286
2012-08-10,1402.5799560546875,1348.3768127441406,False,0.5499116316299044,3.812193671690078,-0.8557492931920981,above,above,-0.0082317951799126,0.0124517638466983,0.0041174682971711896,2.7019880844380766
2012-08-13,1405.8699951171875,1349.3902503967286,False,0.5563616087851155,3.812193671690078,-0.8540573599613419,above,above,-0.0007137605631793,0.0067794949368134,0.006060895437509872,2.7183645516912534
2012-08-14,1404.3599853515625,1350.3284378051758,False,0.5664843533190727,3.812193671690078,-0.851402000500166,above,above,0.0113381797079001,-0.0098101869520231,0.0014167630932468978,2.7222158302620802
2012-08-15,1403.8900146484375,1351.1946884155273,False,0.5595379388848973,3.812193671690078,-0.8532241572509524,above,above,-0.0024764308614071,0.0095778750396449,0.007077725232902843,2.7414829259333335
2012-08-16,1405.5699462890625,1352.0703132629394,False,0.5717446759088136,3.812193671690078,-0.8500221328851482,above,above,0.0121217692255315,0.0234342735263966,0.03584010760758316,2.8397379690031364
2012-08-17,1415.8399658203125,1353.107000732422,False,0.5890129160122197,3.812193671690078,-0.8454923944745205,above,above,0.0066134574611427,0.0070767316473394,0.013736990772195812,2.8787474232787864
2012-08-20,1417.8499755859375,1354.0766258239746,False,0.5920893225555394,3.812193671690078,-0.8446854033276212,above,above,-0.0018407188153967,0.0056995099428513,0.003848299932264432,2.8898257067927964
2012-08-21,1418.1300048828125,1355.07993850708,False,0.601220458875577,3.812193671690078,-0.8422901587240097,above,above,0.0096672811526123,-0.0209637590099976,-0.011499140409750419,2.8565951952306796
2012-08-22,1413.0899658203125,1355.9306259155273,False,0.5841500883549099,3.812193671690078,-0.8467679927457789,above,above,-0.0075881814611542,0.0185181962704434,0.010789495375655767,2.8874164158797417
2012-08-23,1413.489990234375,1356.7818130493165,False,0.5883185448630135,3.812193671690078,-0.8456745392470599,above,above,-0.0111753155301327,-0.0111335683606387,-0.022184462751364986,2.823360633953978
2012-08-24,1401.989990234375,1357.5381874084474,False,0.5768064420995586,3.812193671690078,-0.848694349821991,above,above,-0.0085291973808907,0.0264957549374769,0.017740570032968694,2.873448661008965
2012-08-27,1411.1300048828125,1358.371437072754,False,0.5998302956324137,3.812193671690078,-0.8426548210058572,above,above,0.0130739240800561,-0.0081069617946253,0.004860972482408021,2.8874164158797417
2012-08-28,1410.43994140625,1359.1823120117188,False,0.5930822932778037,3.812193671690078,-0.8444249310621017,above,above,-0.0031685782544182,0.0030120213711135,-0.00016610070872302707,2.8869368139666856
2012-08-29,1409.3199462890625,1359.9149375915526,False,0.5955629399463754,3.812193671690078,-0.843774217357026,above,above,0.0011670981539504,-0.0008334680174169,0.0003326573975490632,2.8878971748541082
2012-08-30,1410.0799560546875,1360.652500152588,False,0.587127606463791,3.812193671690078,-0.8459869416331367,above,above,-0.0133412821181231,-0.0174100700080154,-0.030519079470465393,2.799761211472203
2012-08-31,1400.0699462890625,1361.3023750305176,False,0.5895093559320712,3.812193671690078,-0.845362170261743,above,above,0.0218470415084124,-0.0005041951075156,0.02133183122945459,2.859485245118101
2012-09-04,1406.5400390625,1362.0366874694823,False,0.5856394142225322,3.812193671690078,-0.8463773185052013,above,above,-0.0060635445291391,0.0018627421795129,-0.004212097169777995,2.8474408154101174
2012-09-05,1404.93994140625,1362.7321243286133,False,0.5854402279075952,3.812193671690078,-0.8464295682941918,above,above,-0.0021987641221039,-0.0023727242154543,-0.004566271276681522,2.8344386282026597
2012-09-06,1403.739990234375,1363.3283737182617,False,0.5953649425593616,3.812193671690078,-0.8438261552710108,above,above,0.0193712537963606,0.0458412163660582,0.06610047199897973,3.021796359378996
2012-09-07,1432.1199951171875,1364.0634986877442,False,0.6194807490692562,3.812193671690078,-0.83750018954451,above,above,-0.0051014372926712,0.0008012885152006,-0.004304236500584202,3.0087898331916243
2012-09-10,1437.9200439453125,1364.8293739318847,False,0.6162061766794362,3.812193671690078,-0.8383591627950395,above,above,-0.006082410149563,-0.0309229079633732,-0.03681723230368572,2.8980145189500406
2012-09-11,1429.1300048828125,1365.5361236572267,False,0.59685321537588,3.812193671690078,-0.8434357572627535,above,above,-0.0004991606327099,-0.0038230404479602,-0.004320292769381284,2.885494247778259
2012-09-12,1433.56005859375,1366.2793113708497,False,0.6003268743101834,3.812193671690078,-0.8425245603946355,above,above,0.0096800026222347,-0.0009919224442648,0.008678478366108466,2.9105359471831327
