condition,total_episodes,baseline_win_rate,baseline_avg_return_pct,skipped_n,skipped_loss_n,skipped_win_n,skipped_loss_rate,skipped_avg_return_pct,loss_recall,win_cost_rate,kept_n,kept_win_rate,kept_avg_return_pct,kept_median_return_pct,win_rate_improvement,avg_return_improvement_pct
entry_rsi >= 70.750,97,0.6701030927835051,3.6372703711577916,44,10,34,0.22727272727272727,7.817608776133155,0.3125,0.5230769230769231,53,0.5849056603773585,0.16680075193296207,2.115097492596818,-0.08519743240614663,-3.4704696192248297
entry_rsi <= 70.854,97,0.6701030927835051,3.6372703711577916,58,23,35,0.39655172413793105,2.0124954850276167,0.71875,0.5384615384615384,39,0.7692307692307693,6.053602253094975,5.902427095294338,0.09912767644726417,2.4163318819371833
entry_rsi >= 70.854,97,0.6701030927835051,3.6372703711577916,39,9,30,0.23076923076923078,6.053602253094975,0.28125,0.46153846153846156,58,0.603448275862069,2.0124954850276167,2.345037528471494,-0.06665481692143616,-1.624774886130175
entry_rsi <= 70.963,97,0.6701030927835051,3.6372703711577916,63,23,40,0.36507936507936506,2.7736694351377245,0.71875,0.6153846153846154,34,0.7352941176470589,5.2374721055479165,5.835298009416789,0.06519102486355377,1.600201734390125
entry_rsi >= 70.963,97,0.6701030927835051,3.6372703711577916,34,9,25,0.2647058823529412,5.2374721055479165,0.28125,0.38461538461538464,63,0.6349206349206349,2.7736694351377245,2.4125317251417977,-0.03518245786287022,-0.8636009360200672
entry_rsi <= 71.130,97,0.6701030927835051,3.6372703711577916,68,24,44,0.35294117647058826,3.1659155639985093,0.75,0.676923076923077,29,0.7241379310344828,4.74251612587611,3.846813831535645,0.05403483825097766,1.105245754718318
entry_rsi >= 71.130,97,0.6701030927835051,3.6372703711577916,29,8,21,0.27586206896551724,4.74251612587611,0.25,0.3230769230769231,68,0.6470588235294118,3.1659155639985093,2.7974178876982614,-0.023044269254093308,-0.47135480715928235
entry_rsi <= 71.387,97,0.6701030927835051,3.6372703711577916,73,28,45,0.3835616438356164,3.0391050575174408,0.875,0.6923076923076923,24,0.8333333333333334,5.456689866813861,6.158265925128292,0.16323024054982826,1.819419495656069
entry_rsi >= 71.387,97,0.6701030927835051,3.6372703711577916,25,5,20,0.2,5.175634423386164,0.15625,0.3076923076923077,72,0.625,3.103116186356274,2.4566086049068514,-0.045103092783505105,-0.5341541848015177
entry_rsi <= 71.703,97,0.6701030927835051,3.6372703711577916,77,28,49,0.36363636363636365,3.0957733248326402,0.875,0.7538461538461538,20,0.8,5.722033999509627,6.640696488051079,0.12989690721649494,2.084763628351835
entry_rsi >= 71.703,97,0.6701030927835051,3.6372703711577916,20,4,16,0.2,5.722033999509627,0.125,0.24615384615384617,77,0.6363636363636364,3.0957733248326402,2.500685484671905,-0.03373945641986875,-0.5414970463251514
entry_rsi <= 72.131,97,0.6701030927835051,3.6372703711577916,82,29,53,0.35365853658536583,3.1642471272132706,0.90625,0.8153846153846154,15,0.8,6.223130771387841,7.393485528682176,0.12989690721649494,2.5858604002300494
entry_rsi >= 72.131,97,0.6701030927835051,3.6372703711577916,15,3,12,0.2,6.223130771387841,0.09375,0.18461538461538463,82,0.6463414634146342,3.1642471272132706,2.7306823106615252,-0.02376162936887094,-0.473023243944521
entry_rsi <= 72.431,97,0.6701030927835051,3.6372703711577916,87,29,58,0.3333333333333333,3.5077377892305117,0.90625,0.8923076923076924,10,0.7,4.764203833925124,3.430753444037149,0.02989690721649485,1.1269334627673322
