Date,signal_source,signal_price,signal_sma,signal_below_sma,drawdown_trigger,target_regime,realized_regime,strategy_return,strategy_equity,tecl_buy_hold_return,tecl_buy_hold_equity
2002-08-27,TECH_UNDERLIER,2.851836789172571,3.6624065550568945,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.10031000440499757,0.1305045971268508
2002-08-28,TECH_UNDERLIER,2.7727267802397546,3.6489240191426155,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.0834628676394274,0.11961230921051567
2002-08-29,TECH_UNDERLIER,2.811317613544002,3.63593590996537,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.04150996825767785,0.12457741236907173
2002-08-30,TECH_UNDERLIER,2.7399244359234136,3.6227910209684757,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.07643005390815283,0.1150559540259654
2002-09-03,TECH_UNDERLIER,2.6048578794358463,3.609272277632717,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.14812623616670503,0.09801314860752969
2002-09-04,TECH_UNDERLIER,2.6858979617004555,3.596067083117459,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.09309558222728948,0.10713773974307751
2002-09-05,TECH_UNDERLIER,2.5952099856446975,3.5830307267435457,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.10152879635832379,0.0962601739824115
2002-09-06,TECH_UNDERLIER,2.682039051470778,3.569813481634303,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.10013073976618378,0.10589877641329191
2002-09-09,TECH_UNDERLIER,2.7109817436970953,3.5577780741491702,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.032128601976160506,0.10930115605043697
2002-09-10,TECH_UNDERLIER,2.75729064474748,3.547069221149473,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.051001845885489304,0.11487571676642717
2002-09-11,TECH_UNDERLIER,2.7727267802397537,3.5360347409155275,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.01654959212679118,0.11677686302418432
2002-09-12,TECH_UNDERLIER,2.670462073494963,3.523939037185285,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.11089238214276687,0.10382719850427292
2002-09-13,TECH_UNDERLIER,2.6820390514707775,3.5120242206448298,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.012760286925721388,0.10515206334788127
2002-09-16,TECH_UNDERLIER,2.637659481891841,3.4996270279613264,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.04988865106896119,0.09990616875033752
2002-09-17,TECH_UNDERLIER,2.6048578794358455,3.4880498660659676,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.03755417363389339,0.09615427514199029
2002-09-18,TECH_UNDERLIER,2.577845013254539,3.4759421055595707,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.03135461981803387,0.09313939440103455
2002-09-19,TECH_UNDERLIER,2.4620732552021414,3.462700748443562,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.13497117332997788,0.08056826105548334
2002-09-20,TECH_UNDERLIER,2.475581295656876,3.45007443837457,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.016219034464523656,0.08187500045828897
2002-09-23,TECH_UNDERLIER,2.398399134474817,3.4377616632161954,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.09377248103586533,0.0741973785305026
2002-09-24,TECH_UNDERLIER,2.3598090430309147,3.425629778338694,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.04851012546995893,0.07059805438844588
2002-09-25,TECH_UNDERLIER,2.4504967717998904,3.414221468494562,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.11504877865064098,0.0787202743209481
2002-09-26,TECH_UNDERLIER,2.4215533377132274,3.403030230078562,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.03567406889093817,0.07591200183170904
2002-09-27,TECH_UNDERLIER,2.361738621789144,3.3909586538105096,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.07434072893225624,0.07026864828083303
2002-09-30,TECH_UNDERLIER,2.282627623709201,3.377789631169256,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.1007211322637772,0.0631911104633424
2002-10-01,TECH_UNDERLIER,2.4061174495077355,3.365838633481542,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.16206673746380512,0.07343228757285122
2002-10-02,TECH_UNDERLIER,2.3520907279979957,3.353115816654875,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.06759328452982628,0.06846875806526347
2002-10-03,TECH_UNDERLIER,2.3463022390100883,3.340646261676852,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.0076133281549922655,0.06794748294174784
2002-10-04,TECH_UNDERLIER,2.2961351695903716,3.3286470307023515,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.06437932394157764,0.06357306992642624
2002-10-07,TECH_UNDERLIER,2.255613521093985,3.317323124473469,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.05318110742230281,0.0601921836655034
2002-10-08,TECH_UNDERLIER,2.255613521093985,3.3056856663330003,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.00023532503261913728,0.060178018937918895
2002-10-09,TECH_UNDERLIER,2.2343898857609314,3.295109464145219,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.028458091249314525,0.05846546738378062
2002-10-10,TECH_UNDERLIER,2.3520907279979957,3.285112123220568,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.15779926384503593,0.06769127509729715
2002-10-11,TECH_UNDERLIER,2.5006635939328254,3.2752112535061166,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.18926731326705645,0.08050302086658379
2002-10-14,TECH_UNDERLIER,2.5045227514492847,3.2654912709814523,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.004398176712542144,0.08085708737824848
2002-10-15,TECH_UNDERLIER,2.6627440057488263,3.2569410693047436,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.18927858412162424,0.09616160239340181
2002-10-16,TECH_UNDERLIER,2.5180295554701106,3.247775825217647,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.16328515443331243,0.0804598402960404
2002-10-17,TECH_UNDERLIER,2.624154408878488,3.238019675455605,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.1261951675821026,0.09061348332582844
2002-10-18,TECH_UNDERLIER,2.658884848232367,3.227527887701869,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.03946191246189195,0.09418926467269939
2002-10-21,TECH_UNDERLIER,2.7129115697421065,3.217289340159185,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.06071015092171188,0.09990750914618403
2002-10-22,TECH_UNDERLIER,2.7013350863398555,3.206713131789234,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.013046844292443082,0.09860403143070794
2002-10-23,TECH_UNDERLIER,2.7746566062847644,3.1966916680390205,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.08118403570255153,0.10660910463879404
2002-10-24,TECH_UNDERLIER,2.730276789419046,3.1856692445812294,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.0482244320961367,0.10146794111131059
2002-10-25,TECH_UNDERLIER,2.8035992985110822,3.175020687826642,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.08032695071245369,0.109618551415853
2002-10-28,TECH_UNDERLIER,2.7978108095231753,3.1649389216491484,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.006426820944460284,0.1089140526137122
2002-10-29,TECH_UNDERLIER,2.7515024030463544,3.1552913045100874,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.04987782562977343,0.1034816564888135
2002-10-30,TECH_UNDERLIER,2.8460500311921355,3.146548175868404,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.10286369505436528,0.11412616204559939
2002-10-31,TECH_UNDERLIER,2.8479793626635836,3.1376241322171703,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.0018195714201481557,0.11433382274834875
2002-11-01,TECH_UNDERLIER,2.9328771187239617,3.1291462881983536,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.08921658889717185,0.12453429640953029
2002-11-04,TECH_UNDERLIER,3.0467190507313484,3.1212713973573813,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.1162344842283691,0.13900947612143488
2002-11-05,TECH_UNDERLIER,3.0274230158622704,3.1140959679974705,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.019211773279118827,0.1363388575825408
2002-11-06,TECH_UNDERLIER,3.075661990244448,3.1067034749371407,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.047614084946948965,0.14283050752904586
2002-11-07,TECH_UNDERLIER,2.95410273235127,3.098937139902285,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.11875555601663165,0.12586859119129631
2002-11-08,TECH_UNDERLIER,2.932877118723962,3.091629053548288,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.02174207522727653,0.12313194681286382
2002-11-11,TECH_UNDERLIER,2.830613401126299,3.0834888765389072,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.10479084558567417,0.11022884598773357
2002-11-12,TECH_UNDERLIER,2.9097221736252066,3.0758551923159683,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.08365603296411275,0.11945015396127952
2002-11-13,TECH_UNDERLIER,2.923228977646032,3.0679923659788626,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.013740433241969,0.12109145082752741
2002-11-14,TECH_UNDERLIER,3.0409305617434415,3.060575759366224,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.1206060269867211,0.13569580961389338
2002-11-15,TECH_UNDERLIER,3.0467190507313484,3.053967131402204,True,False,cash_wait,cash_wait,0.0,398.3642274183039,0.005523892875732656,0.13644537872988632
2002-11-18,TECH_UNDERLIER,3.0119881168039053,3.0475393906279717,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.034386293208873986,0.1317535279298846
2002-11-19,TECH_UNDERLIER,2.963749636995291,3.040701632914124,True,False,cash_wait,cash_wait,0.0,398.3642274183039,-0.04823192071711696,0.12539880221656996
2002-11-20,TECH_UNDERLIER,3.087239462793826,3.0350336529571473,False,False,above,cash_wait,0.0,398.3642274183039,0.12481357699849774,0.1410502752725472
2002-11-21,TECH_UNDERLIER,3.247389553991252,3.0304872097425446,False,False,above,above,0.12481357699849774,448.08549159062545,0.15543787320629202,0.162974830076074
2002-11-22,TECH_UNDERLIER,3.2358128233022194,3.026495509602136,False,False,above,above,0.15543787320629202,517.7349474180681,-0.010882734116141046,0.16120121833273282
2002-11-25,TECH_UNDERLIER,3.28405080853727,3.0227329484848093,False,False,above,above,-0.010882734116141046,512.100575642683,0.044533419710356376,0.1683800598465652
2002-11-26,TECH_UNDERLIER,3.189503674965053,3.019187444885733,False,False,above,above,0.044533419710356376,534.9061655116938,-0.0865560541491531,0.15380574626884827
2002-11-27,TECH_UNDERLIER,3.3187824843250584,3.016051964408441,False,False,above,above,-0.0865560541491531,488.6067984849477,0.12140980574736882,0.17247927204617822
2002-11-29,TECH_UNDERLIER,3.29948644945598,3.0127355797403954,False,False,above,above,0.12140980574736882,547.9284549758489,-0.017629256397026366,0.16943859073610368
2002-12-02,TECH_UNDERLIER,3.3091345905339096,3.0083941449956,False,False,above,above,-0.017629256397026366,538.2688837558532,0.00858322434924738,0.17089292017381197
2002-12-03,TECH_UNDERLIER,3.193364810775766,3.0032326779171163,False,False,above,above,0.00858322434924738,542.8889663453486,-0.10514266451837151,0.15292478319941202
2002-12-04,TECH_UNDERLIER,3.1451243526728976,2.998035009599323,False,False,above,above,-0.10514266451837151,485.8081738861742,-0.045506082835401,0.14596577534755384
2002-12-05,TECH_UNDERLIER,3.075661990244448,2.9924755622653274,False,False,above,above,-0.045506082835401,463.70094688319506,-0.06644386912482544,0.1362672444736573
2002-12-06,TECH_UNDERLIER,3.104606413478238,2.987712053804763,False,False,above,above,-0.06644386912482544,432.8908618554304,0.028046947254965093,0.1400891246919894
2002-12-09,TECH_UNDERLIER,2.9579626317280745,2.9825264608096322,True,False,cash_wait,above,0.028046947254965093,445.03212902504606,-0.14189070633449874,0.12021177983966135
2002-12-10,TECH_UNDERLIER,3.0061991332424345,2.978004140420592,False,False,above,cash_wait,0.0,445.03212902504606,0.04873658262971409,0.126070491180882
2002-12-11,TECH_UNDERLIER,3.029353336480845,2.9734697648009396,False,False,above,above,0.04873658262971409,466.7214741541528,0.022921020040742757,0.1289601554357853
2002-12-12,TECH_UNDERLIER,3.015847768893928,2.969646901256334,False,False,above,above,0.022921020040742757,477.4192064166852,-0.013560140059228506,0.12721143766601617
2002-12-13,TECH_UNDERLIER,2.948313501503017,2.965546646855351,True,False,cash_wait,above,-0.013560140059228506,470.94533511070927,-0.06736482279159443,0.11864186171058104
2002-12-16,TECH_UNDERLIER,3.0486478876292327,2.96162728891741,False,False,above,cash_wait,0.0,470.94533511070927,0.10190540417535476,0.13073210858031437
2002-12-17,TECH_UNDERLIER,3.0332124939973046,2.957804419190634,False,False,above,above,0.10190540417535476,518.9372098296641,-0.015375771693209443,0.1287220015258116
2002-12-18,TECH_UNDERLIER,2.9502430802612474,2.9540418410723417,True,False,cash_wait,above,-0.015375771693209443,510.958149768212,-0.0822463675398513,0.1181350844778544
2002-12-19,TECH_UNDERLIER,2.9386658549986513,2.950737537909128,True,False,cash_wait,cash_wait,0.0,510.958149768212,-0.01195791589623357,0.11672243507327378
2002-12-20,TECH_UNDERLIER,2.9698150871787923,2.948242950584176,False,False,above,cash_wait,0.0,510.958149768212,0.031613924524101555,0.1204124893259496
2002-12-23,TECH_UNDERLIER,3.0065742672903952,2.9459781081349203,False,False,above,above,0.031613924524101555,527.1115421499588,0.03694985475205904,0.12486171331687729
2002-12-24,TECH_UNDERLIER,2.975619402520733,2.9413370298144725,False,False,above,above,0.03694985475205904,546.5882370705336,-0.031070120020030175,0.12098224489821531
2002-12-26,TECH_UNDERLIER,2.9601417228491202,2.937358950539113,False,False,above,above,-0.031070120020030175,529.6056749432155,-0.015786190203586146,0.11907239616899525
2002-12-27,TECH_UNDERLIER,2.9079026374848684,2.933826200755807,True,False,cash_wait,above,-0.015786190203586146,521.2452190256632,-0.053121684566167636,0.11274706989916813
2002-12-30,TECH_UNDERLIER,2.878883286356199,2.929255846454948,True,False,cash_wait,cash_wait,0.0,521.2452190256632,-0.030125118497475317,0.10935055105821256
2002-12-31,TECH_UNDERLIER,2.8634051121110224,2.9235034010610277,True,False,cash_wait,cash_wait,0.0,521.2452190256632,-0.016316036035365106,0.10756638352665973
2003-01-02,TECH_UNDERLIER,3.018183145261059,2.9187906729411015,False,False,above,cash_wait,0.0,521.2452190256632,0.1619748272103221,0.12498942991202967
2003-01-03,TECH_UNDERLIER,3.0297912813713777,2.913800771886275,False,False,above,above,0.1619748272103221,605.6738233115515,0.011351518763691922,0.12640824977093923
2003-01-06,TECH_UNDERLIER,3.163289050515332,2.9095246270340387,False,False,above,above,0.011351518763691922,612.5491410815496,0.13199967796759932,0.14309409803315107
2003-01-07,TECH_UNDERLIER,3.1961784397788593,2.9060811385057006,False,False,above,above,0.13199967796759932,693.4054304436437,0.031008696159914532,0.14753125944133808
2003-01-08,TECH_UNDERLIER,3.0917027419181737,2.9025635304011512,False,False,above,above,0.031008696159914532,714.9070287519054,-0.09824601946036814,0.13303690045525174
2003-01-09,TECH_UNDERLIER,3.1826357791746753,2.8993368861062137,False,False,above,above,-0.09824601946036814,644.6702588927917,0.08805169056547278,0.14475102444792715
2003-01-10,TECH_UNDERLIER,3.2000477360533717,2.896038170078726,False,False,above,above,0.08805169056547278,701.434565045583,0.016228581184906197,0.14710012819977866
2003-01-13,TECH_UNDERLIER,3.1826357791746753,2.8931371344715275,False,False,above,above,0.016228581184906197,712.8178528303246,-0.016508902598187214,0.14467166651114766
2003-01-14,TECH_UNDERLIER,3.2271357774163385,2.8907192323231476,False,False,above,above,-0.016508902598187214,701.0500123276997,0.04176342059191863,0.1507136501673865
2003-01-15,TECH_UNDERLIER,3.1632890505153317,2.8883243695751175,False,False,above,above,0.04176342059191863,730.3282588485112,-0.05953718649945097,0.1417405834693578
2003-01-16,TECH_UNDERLIER,3.095572532766249,2.885397747513717,False,False,above,above,-0.05953718649945097,686.8465690956281,-0.06440268450250315,0.13261210939098003
2003-01-17,TECH_UNDERLIER,2.944663795890725,2.8817812015133195,False,False,above,above,-0.06440268450250315,642.6118062045356,-0.14643128388900048,0.11319354795363025
2003-01-21,TECH_UNDERLIER,2.925315830797473,2.8786949341966865,False,False,above,above,-0.14643128388900048,548.5133343797759,-0.01989449469729598,0.11094161951409863
2003-01-22,TECH_UNDERLIER,2.905969843998475,2.8751862809647224,False,False,above,above,-0.01989449469729598,537.6009387575613,-0.020020343182963023,0.10872053021815267
2003-01-23,TECH_UNDERLIER,2.9562721792878253,2.8717266956124328,False,False,above,above,-0.020020343182963023,526.8379834681518,0.05174954952231576,0.11434676868076939
2003-01-24,TECH_UNDERLIER,2.8401885926036026,2.8680722189107954,True,False,cash_wait,above,0.05174954952231576,554.1016117838739,-0.11797984226616899,0.1008561549481661
2003-01-27,TECH_UNDERLIER,2.8092322441132502,2.8646945704881057,True,False,cash_wait,cash_wait,0.0,554.1016117838739,-0.03287864445190485,0.09754014128883913
2003-01-28,TECH_UNDERLIER,2.8479269378658456,2.861751723322736,True,False,cash_wait,cash_wait,0.0,554.1016117838739,0.041140656259360954,0.10155300671309277
2003-01-29,TECH_UNDERLIER,2.88855665068587,2.859521074453231,False,False,above,cash_wait,0.0,554.1016117838739,0.042617555621985805,0.10588094762526791
2003-01-30,TECH_UNDERLIER,2.7995581379232335,2.856324157120549,True,False,cash_wait,above,0.042617555621985805,577.7160680443052,-0.09261385758659298,0.09607490462076783
2003-01-31,TECH_UNDERLIER,2.7956893362222845,2.853452783562825,True,False,cash_wait,cash_wait,0.0,577.7160680443052,-0.004327493811634519,0.09565914106556808
2003-02-03,TECH_UNDERLIER,2.8208401329367874,2.8507747882684535,True,False,cash_wait,cash_wait,0.0,577.7160680443052,0.026807137223608203,0.09822348878680527
2003-02-04,TECH_UNDERLIER,2.772472569428084,2.8471071018160417,True,False,cash_wait,cash_wait,0.0,577.7160680443052,-0.051618730425575986,0.09315331699765958
2003-02-05,TECH_UNDERLIER,2.762798463238067,2.8436080881319397,True,False,cash_wait,cash_wait,0.0,577.7160680443052,-0.010649722201225807,0.09216126004951178
2003-02-06,TECH_UNDERLIER,2.7473205362796724,2.8408323867390015,True,False,cash_wait,cash_wait,0.0,577.7160680443052,-0.016987240318793555,0.0905956945769679
2003-02-07,TECH_UNDERLIER,2.7163654242232287,2.8383214707587396,True,False,cash_wait,cash_wait,0.0,577.7160680443052,-0.033982595970394484,0.08751701769150154
2003-02-10,TECH_UNDERLIER,2.745386011785807,2.8365466749793953,True,False,cash_wait,cash_wait,0.0,577.7160680443052,0.031870380942729266,0.09030621838430127
2003-02-11,TECH_UNDERLIER,2.7357138838900443,2.8343858119852516,True,False,cash_wait,cash_wait,0.0,577.7160680443052,-0.010750840201080823,0.08933535066128773
2003-02-12,TECH_UNDERLIER,2.6989524781974055,2.8326584720848738,True,False,cash_wait,cash_wait,0.0,577.7160680443052,-0.04049446945813636,0.0857177630324023
2003-02-13,TECH_UNDERLIER,2.7066905761728663,2.830967436975146,True,False,cash_wait,cash_wait,0.0,577.7160680443052,0.008420775985350801,0.08643957311286354
2003-02-14,TECH_UNDERLIER,2.7918200399477726,2.8293140219126385,True,False,cash_wait,cash_wait,0.0,577.7160680443052,0.09417278861347793,0.09457982875946051
2003-02-18,TECH_UNDERLIER,2.882752335343929,2.828253053430835,False,False,above,cash_wait,0.0,577.7160680443052,0.09752997716825541,0.1038041972989482
2003-02-19,TECH_UNDERLIER,2.8634051121110224,2.8278791542712414,False,False,above,above,0.09752997716825541,634.0607029704006,-0.020315810815846623,0.10169533086473195
2003-02-20,TECH_UNDERLIER,2.8189056084429223,2.8277698148751353,True,False,cash_wait,above,-0.020315810815846623,621.1792456830912,-0.04680523471712183,0.09693545703397281
2003-02-21,TECH_UNDERLIER,2.8537322423549143,2.8272269183833303,False,False,above,cash_wait,0.0,621.1792456830912,0.03688105231306627,0.10051053869583375
2003-02-24,TECH_UNDERLIER,2.8053627005519566,2.825392827870343,True,False,cash_wait,above,0.03688105231306627,644.0889899389202,-0.051034154309174296,0.09538106835433233
2003-02-25,TECH_UNDERLIER,2.8131027768216716,2.824185975642713,True,False,cash_wait,cash_wait,0.0,644.0889899389202,0.008092896852070462,0.09615297750216421
2003-02-26,TECH_UNDERLIER,2.739582932877775,2.822796992063675,True,False,cash_wait,cash_wait,0.0,644.0889899389202,-0.07858979972957274,0.08859633425686701
2003-02-27,TECH_UNDERLIER,2.7666687486597064,2.8220717370257313,True,False,cash_wait,cash_wait,0.0,644.0889899389202,0.029475080905211726,0.09120771837699336
2003-02-28,TECH_UNDERLIER,2.8092322441132502,2.8209492327738244,True,False,cash_wait,cash_wait,0.0,644.0889899389202,0.045968963792249656,0.09540044268063906
2003-03-03,TECH_UNDERLIER,2.7608641860309833,2.819608841047406,True,False,cash_wait,cash_wait,0.0,644.0889899389202,-0.0518367981577427,0.09045518918924347
2003-03-04,TECH_UNDERLIER,2.7299083321141944,2.8177131900356365,True,False,cash_wait,cash_wait,0.0,644.0889899389202,-0.03382007725269919,0.08739598770295574
2003-03-05,TECH_UNDERLIER,2.7569936533225623,2.8162038952550934,True,False,cash_wait,cash_wait,0.0,644.0889899389202,0.029583393799232617,0.08998145762364518
2003-03-06,TECH_UNDERLIER,2.722170728712297,2.814344301747192,True,False,cash_wait,cash_wait,0.0,644.0889899389202,-0.038073974297755796,0.08655550591880791
2003-03-07,TECH_UNDERLIER,2.7086270789609856,2.8127980221373488,True,False,cash_wait,cash_wait,0.0,644.0889899389202,-0.015100148783647195,0.08524850490139006
2003-03-10,TECH_UNDERLIER,2.6525191918957853,2.811479923314308,True,False,cash_wait,cash_wait,0.0,644.0889899389202,-0.06231275758655542,0.07993643548085347
2003-03-11,TECH_UNDERLIER,2.6389762840048197,2.81101782777845,True,False,cash_wait,cash_wait,0.0,644.0889899389202,-0.015488750070178867,0.07869832001018955
2003-03-12,TECH_UNDERLIER,2.673801434196121,2.8116175554093346,True,False,cash_wait,cash_wait,0.0,644.0889899389202,0.03941766874063195,0.08180042431879544
2003-03-13,TECH_UNDERLIER,2.8169710839490567,2.8122799887859093,False,False,above,cash_wait,0.0,644.0889899389202,0.16046185647914166,0.09492627226577088
2003-03-14,TECH_UNDERLIER,2.826646673859764,2.814015890991107,False,False,above,above,0.16046185647914166,747.4407050022945,0.010128789551900622,0.0958877605004973
2003-03-17,TECH_UNDERLIER,2.9562721792878253,2.816344884268182,False,False,above,above,0.010128789551900622,755.0113746057871,0.1373972590563176,0.10906247597031428
2003-03-18,TECH_UNDERLIER,2.969815087178791,2.8178058128452945,False,False,above,above,0.1373972590563176,858.7478680329649,0.013566522324275616,0.11054207448530631
2003-03-19,TECH_UNDERLIER,2.9640112664104135,2.818965155099975,False,False,above,above,0.013566522324275616,870.3980901555582,-0.006042010707532871,0.1098741780876332
2003-03-20,TECH_UNDERLIER,2.9601417228491194,2.8201967962819356,False,False,above,above,-0.006042010707532871,865.1391355750221,-0.004096974858765082,0.10942402634238069
2003-03-21,TECH_UNDERLIER,3.004639495509747,2.8224662954504005,False,False,above,above,-0.004096974858765082,861.5946822872376,0.04491523980899818,0.11433883272641486
2003-03-24,TECH_UNDERLIER,2.8827523353439286,2.8243237282900457,False,False,above,above,0.04491523980899818,900.2934140603265,-0.12187940059700823,0.10040328432875784
2003-03-25,TECH_UNDERLIER,2.923382048163953,2.827134549042623,False,False,above,above,-0.12187940059700823,790.5661923932198,0.04210051470499502,0.10463031427707051
2003-03-26,TECH_UNDERLIER,2.913707941973936,2.8292336923471195,False,False,above,above,0.04210051470499502,823.8494360013425,-0.010109346527243677,0.10357257017278919
2003-03-27,TECH_UNDERLIER,2.8808175635632813,2.8308378370638994,False,False,above,above,-0.010109346527243677,815.5208565665306,-0.0340436567534377,0.10004658114475541
2003-03-28,TECH_UNDERLIER,2.844056652444206,2.8316092559073742,False,False,above,above,-0.0340436567534377,787.7575444503101,-0.03845845451235193,0.0961989442546835
2003-03-31,TECH_UNDERLIER,2.766668748659706,2.8319572996883906,True,False,cash_wait,above,-0.03845845451235193,757.4616067603058,-0.08180788984913363,0.0883291116194934
2003-04-01,TECH_UNDERLIER,2.799558137923233,2.832667675789783,True,False,cash_wait,cash_wait,0.0,757.4616067603058,0.035488954722907015,0.0914638194624722
2003-04-02,TECH_UNDERLIER,2.9195122573158767,2.8345136623425167,False,False,above,cash_wait,0.0,757.4616067603058,0.12836709697718013,0.10320476444531466
2003-04-03,TECH_UNDERLIER,2.9117739120536337,2.8352862326150694,False,False,above,above,0.12836709697718013,854.6947542917967,-0.008124647336488083,0.10236626213075116
2003-04-04,TECH_UNDERLIER,2.878883286356198,2.8356120375866913,False,False,above,above,-0.008124647336488083,847.7506608328295,-0.03406016858726467,0.09887964998492965
2003-04-07,TECH_UNDERLIER,2.886621384331659,2.8355641226816366,False,False,above,above,-0.03406016858726467,818.8761304048983,0.007883197705416409,0.09965913781480322
2003-04-08,TECH_UNDERLIER,2.8576007967690806,2.8346715657714796,False,False,above,above,0.007883197705416409,825.3314928371263,-0.03033839035254281,0.09663563998957986
2003-04-09,TECH_UNDERLIER,2.7956893362222845,2.8339226732082827,True,False,cash_wait,above,-0.03033839035254281,800.2922638371867,-0.06517207481948488,0.09033769482995016
2003-04-10,TECH_UNDERLIER,2.813102776821671,2.832715820980653,True,False,cash_wait,cash_wait,0.0,800.2922638371867,0.018509319304677956,0.09200978406880626
2003-04-11,TECH_UNDERLIER,2.787950496386478,2.831134695572172,True,False,cash_wait,cash_wait,0.0,800.2922638371867,-0.02700379801277935,0.08952517044461278
2003-04-14,TECH_UNDERLIER,2.8556665195619972,2.830664184558022,False,False,above,cash_wait,0.0,800.2922638371867,0.07268226573257462,0.09603206267262215
2003-04-15,TECH_UNDERLIER,2.8614703403303747,2.8301093549334535,False,False,above,above,0.07268226573257462,858.4593188211248,0.0059154674289620185,0.0966001372114981
2003-04-16,TECH_UNDERLIER,2.882752335343928,2.8303025770970245,False,False,above,above,0.0059154674289620185,863.5375069607002,0.022131852448220198,0.0987380771947408
2003-04-17,TECH_UNDERLIER,2.94272803496295,2.8313650849390446,False,False,above,above,0.022131852448220198,882.6491916482582,0.062233343906248274,0.1048828779094428
2003-04-21,TECH_UNDERLIER,2.9311198988526317,2.8321138492222233,False,False,above,above,0.062233343906248274,937.5794023406764,-0.012015750882921915,0.10362263137659902
2003-04-22,TECH_UNDERLIER,2.9949666257536385,2.8337078629086623,False,False,above,above,-0.012015750882921915,926.3136818091921,0.06516540359317251,0.11037524197164164
2003-04-23,TECH_UNDERLIER,3.0452694556165527,2.8364604352597915,False,False,above,above,0.06516540359317251,986.6772867381658,0.05020692167894809,0.11591684310060679
2003-04-24,TECH_UNDERLIER,3.018183145261058,2.8385372176570454,False,False,above,above,0.05020692167894809,1036.215315995826,-0.026861612041046635,0.11280312983221542
2003-04-25,TECH_UNDERLIER,2.962076494629766,2.8408301333382022,False,False,above,above,-0.026861612041046635,1008.3809021865554,-0.05594534028085925,0.10649232034900619
2003-04-28,TECH_UNDERLIER,3.0239884497501257,2.842967317077448,False,False,above,above,-0.05594534028085925,951.9666894810086,0.06252790867599937,0.11315106243048412
2003-04-29,TECH_UNDERLIER,3.054943067233006,2.8451170753495476,False,False,above,above,0.06252790867599937,1011.4911757034706,0.03053110995506215,0.11660568995908134
2003-04-30,TECH_UNDERLIER,3.020118411615268,2.846759748892471,False,False,above,above,0.03053110995506215,1042.3731240074485,-0.034373793971541985,0.11259750999651838
