series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,signal_window,below_entry_drawdown_pct
strategy,14.373240747991863,0.4698610382228914,-0.27927262747204606,5.394705879341686e+28,30.59040775620456,1482,0.0,0.4133071124221567,6,58.7
strategy,14.373240747991863,0.4698610382228914,-0.27927262747204606,5.394705879341686e+28,30.59040775620456,1482,0.0,0.4133071124221567,6,58.8
strategy,14.373240747991863,0.4698610382228914,-0.27927262747204606,5.394705879341686e+28,30.59040775620456,1482,0.0,0.4133071124221567,6,58.9
strategy,14.373240747991863,0.4698610382228914,-0.27927262747204606,5.394705879341686e+28,30.59040775620456,1482,0.0,0.4133071124221567,6,59.0
strategy,14.373240747991863,0.4698610382228914,-0.27927262747204606,5.394705879341686e+28,30.59040775620456,1482,0.0,0.4133071124221567,6,59.1
strategy,14.373240747991863,0.4698610382228914,-0.27927262747204606,5.394705879341686e+28,30.59040775620456,1482,0.0,0.4133071124221567,6,59.2
strategy,14.373240747991863,0.4698610382228914,-0.27927262747204606,5.394705879341686e+28,30.59040775620456,1482,0.0,0.4133071124221567,6,59.3
strategy,14.373240747991863,0.4698610382228914,-0.27927262747204606,5.394705879341686e+28,30.59040775620456,1482,0.0,0.4133071124221567,6,59.4
strategy,14.373240747991863,0.4698610382228914,-0.27927262747204606,5.394705879341686e+28,30.59040775620456,1482,0.0,0.4133071124221567,6,59.5
strategy,14.373240747991863,0.4698610382228914,-0.27927262747204606,5.394705879341686e+28,30.59040775620456,1482,0.0,0.4133071124221567,6,59.6
strategy,14.373240747991863,0.4698610382228914,-0.27927262747204606,5.394705879341686e+28,30.59040775620456,1482,0.0,0.4133071124221567,6,59.7
strategy,14.373240747991863,0.4698610382228914,-0.27927262747204606,5.394705879341686e+28,30.59040775620456,1482,0.0,0.4133071124221567,6,59.8
strategy,14.373240747991863,0.4698610382228914,-0.27927262747204606,5.394705879341686e+28,30.59040775620456,1482,0.0,0.4133071124221567,6,59.9
strategy,14.373240747991863,0.4698610382228914,-0.27927262747204606,5.394705879341686e+28,30.59040775620456,1482,0.0,0.4133071124221567,6,60.0
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,58.0
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,58.1
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,58.2
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,58.3
